match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,56,5.75,83.33,,,,
0,0.0,0,1,1,46,8.18,172.72,,,,
0,1.0,1,0,0,53,5.03,122.22,,,,
1,0.0,1,2,1,32,9.93,173.68,,,,
0,0.0,1,0,0,50,5.75,145.0,,,,
0,0.0,1,0,0,50,5.81,145.0,,,,
0,0.75,1,1,1,39,7.93,145.94,,,,
0,0.8,0,0,0,51,5.81,127.27,,,,
1,0.7143,1,1,1,35,9.27,145.45,,,,
1,0.25,0,1,2,39,8.72,162.5,,,,
0,0.75,0,0,0,37,6.18,134.78,,,,
1,0.5,1,0,0,37,6.48,109.09,,,,
0,0.6,1,1,1,42,6.9,132.69,,,,
1,0.2,0,0,0,37,8.3,240.0,,,,
0,0.5,0,1,1,42,7.87,157.14,,,,
0,0.25,1,0,1,39,8.06,138.23,,,,
0,0.4167,0,1,1,35,8.78,142.22,,,,
1,0.8462,1,2,1,34,10.18,172.41,,,,
1,0.5385,2,1,2,39,9.51,179.31,,,,
1,0.3333,2,1,1,28,8.84,185.71,,,,
0,0.4286,2,0,1,40,7.75,135.71,,,,
1,0.3125,2,1,1,32,9.45,157.77,,,,
0,0.5625,2,0,1,37,6.96,148.0,,,,
0,0.7368,2,1,1,36,6.72,125.0,,,,
0,0.2632,2,0,0,41,6.66,108.1,,,,
0,0.7143,2,0,1,44,6.72,111.42,,,,
1,0.5789,2,0,1,35,8.54,132.35,,,,
1,0.6364,2,2,1,38,9.51,175.0,,,,
1,0.6087,2,1,2,36,10.06,150.9,,,,
0,0.5714,2,0,1,48,5.51,116.66,,,,
0,0.4783,2,0,0,53,6,186.95,,,,
1,0.3333,2,0,1,39,7.39,205.55,,,,
0,0.36,2,1,0,39,6.66,157.89,,,,
0,0.32,2,0,1,39,6.54,117.64,,,,
0,0.32,2,0,0,56,5.21,183.33,,,,
0,0.5926,2,0,1,40,7.81,112.19,,,,
1,0.3333,2,1,1,40,8.12,153.12,,,,
0,0.3214,2,1,1,38,7.57,133.33,,,,
0,0.4286,2,0,1,34,7.33,133.33,,,,
