match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,35,5.27,104.54,,,,
0,0.0,0,0,0,28,8.48,123.8,,,,
0,1.0,1,0,0,38,4.65,63.63,,,,
1,0.0,1,0,0,25,8.27,165.0,,,,
0,0.0,1,0,0,32,5.79,145.0,,,,
0,0.75,1,0,0,25,7.96,161.9,,,,
0,0.8,0,0,0,32,5.48,116.66,,,,
1,0.2857,1,0,0,28,7.44,216.66,,,,
1,0.7143,1,0,0,26,8.27,152.94,,,,
1,0.25,0,0,1,27,7.44,130.3,,,,
0,0.75,0,0,0,18,7.03,140.9,,,,
1,0.5,1,0,0,23,7.03,112.9,,,,
0,0.6,1,0,0,24,6.31,100.0,,,,
1,0.2,0,0,0,27,7.96,240.0,,,,
0,0.5,0,1,1,29,8.27,150.0,,,,
0,0.25,1,0,1,22,8.17,148.38,,,,
0,0.4167,0,0,1,21,8.37,141.66,,,,
1,0.8462,1,1,1,24,9.1,166.66,,,,
1,0.5385,2,0,1,26,8.37,185.71,,,,
0,0.5,2,0,1,20,8.68,180.95,,,,
0,0.5,2,0,1,20,8.79,180.95,,,,
1,0.3333,2,1,1,17,10.75,188.23,,,,
0,0.4286,2,0,0,28,6.41,188.23,,,,
1,0.3125,2,1,0,21,9.41,175.75,,,,
0,0.5625,2,0,1,25,7.55,148.0,,,,
0,0.7368,2,0,0,24,6.72,121.05,,,,
0,0.2632,2,0,0,33,6,103.22,,,,
0,0.7143,2,0,0,31,6,114.7,,,,
1,0.5789,2,0,0,24,7.86,157.89,,,,
1,0.6364,2,0,1,24,9.2,195.83,,,,
1,0.6087,2,0,1,26,7.86,126.47,,,,
0,0.5714,2,0,0,33,4.34,107.14,,,,
0,0.4783,2,0,0,34,7.13,186.95,,,,
1,0.3333,2,0,1,26,8.27,205.55,,,,
0,0.36,2,0,0,21,7.34,142.3,,,,
0,0.32,2,0,0,29,5.06,111.11,,,,
0,0.32,2,0,0,33,6.1,183.33,,,,
0,0.5926,2,0,0,28,7.24,112.0,,,,
1,0.3333,2,0,1,32,6.41,106.45,,,,
0,0.3214,2,0,1,28,8.06,144.44,,,,
