match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,3,8.25,100.0,,,,
0,0.0,0,0,0,6,3.75,71.42,,,,
0,1.0,1,0,0,7,0.75,0.0,,,,
1,0.0,1,0,0,5,6,100.0,,,,
0,0.0,1,0,0,4,5.25,200.0,,,,
0,0.75,1,0,0,6,3.75,50.0,,,,
0,0.8,0,0,0,6,3.75,125.0,,,,
1,0.2857,1,0,0,4,3,50.0,,,,
1,0.7143,1,0,0,4,9.75,200.0,,,,
1,0.25,0,0,0,6,4.5,100.0,,,,
0,0.75,0,0,0,3,9.75,275.0,,,,
1,0.5,1,0,0,5,2.25,20.0,,,,
0,0.6,1,0,0,4,4.5,40.0,,,,
1,0.2,0,0,0,4,12,200.0,,,,
0,0.5,0,0,0,4,6,166.66,,,,
0,0.25,1,0,0,4,6.75,75.0,,,,
0,0.25,1,0,0,4,7.5,75.0,,,,
0,0.4167,0,0,0,4,6.75,125.0,,,,
1,0.8462,1,0,0,6,3.75,100.0,,,,
1,0.5385,2,0,0,7,1.5,100.0,,,,
0,0.5,2,0,0,2,13.5,200.0,,,,
1,0.3333,2,0,0,3,8.25,350.0,,,,
0,0.4286,2,0,0,7,0.75,33.33,,,,
1,0.3125,2,0,0,3,12.75,228.57,,,,
0,0.5625,2,0,0,3,7.5,233.33,,,,
0,0.7368,2,0,0,4,7.5,150.0,,,,
0,0.2632,2,0,0,5,5.25,125.0,,,,
0,0.7143,2,0,0,4,6,116.66,,,,
1,0.5789,2,0,0,5,7.5,200.0,,,,
1,0.6364,2,0,0,3,15.75,266.66,,,,
1,0.6087,2,0,0,5,4.5,100.0,,,,
0,0.5714,2,0,0,8,1.5,0.0,,,,
0,0.5714,2,0,0,8,2.25,0.0,,,,
0,0.4783,2,0,0,7,3.75,66.66,,,,
1,0.3333,2,0,0,3,5.25,80.0,,,,
0,0.36,2,0,0,3,9.75,180.0,,,,
0,0.32,2,0,0,5,6.75,100.0,,,,
0,0.32,2,0,0,2,16.5,420.0,,,,
0,0.5926,2,0,0,6,3.75,33.33,,,,
1,0.3333,2,0,0,4,5.25,166.66,,,,
0,0.3214,2,0,0,7,1.5,100.0,,,,
0,0.4286,2,0,0,5,5.25,85.71,,,,
1,0.4483,2,0,0,6,4.5,50.0,,,,
0,0.5862,1,0,0,5,3.75,33.33,,,,
0,0.5862,1,0,0,5,4.5,33.33,,,,
1,0.6129,0,0,0,3,12,233.33,,,,
0,0.4375,0,0,0,3,7.5,125.0,,,,
1,0.3793,1,0,0,4,6,125.0,,,,
0,0.4667,0,0,0,3,8.25,83.33,,,,
1,0.5588,1,0,0,4,5.25,166.66,,,,
1,0.4857,0,0,0,1,13.5,225.0,,,,
0,0.6176,0,0,0,4,3.75,50.0,,,,
1,0.5294,0,0,0,4,14.25,200.0,,,,
1,0.4,0,0,0,7,3.75,66.66,,,,
1,0.375,1,0,0,3,11.25,266.66,,,,
0,0.5152,0,0,0,6,3.75,100.0,,,,
1,0.6389,1,0,0,4,9,250.0,,,,
1,0.3784,1,0,0,1,10.5,175.0,,,,
1,0.4737,1,0,0,5,4.5,71.42,,,,
1,0.5429,1,0,0,5,5.25,100.0,,,,
0,0.6154,0,0,0,2,12.75,200.0,,,,
0,0.359,1,0,0,5,6.75,100.0,,,,
1,0.625,0,0,0,3,9,142.85,,,,
1,0.4634,1,0,0,7,0.75,20.0,,,,
0,0.4524,1,0,0,4,5.25,83.33,,,,
0,0.5349,1,0,0,3,15,433.33,,,,
0,0.3846,0,0,0,4,3,60.0,,,,
1,0.4318,2,0,0,5,5.25,80.0,,,,
1,0.4318,2,0,0,5,6,80.0,,,,
1,0.4,1,0,0,5,4.5,100.0,,,,
0,0.4565,1,0,0,2,11.25,233.33,,,,
0,0.5,0,0,0,5,3.75,100.0,,,,
1,0.4043,1,0,0,4,9.75,133.33,,,,
0,1.0,0,0,0,5,6.75,128.57,,,,
1,0.4583,1,0,0,5,6.75,125.0,,,,
0,0.0,1,0,0,3,6,133.33,,,,
1,0.5435,0,0,0,3,10.5,200.0,,,,
1,0.5,1,0,0,5,3,66.66,,,,
0,0.451,1,0,0,3,7.5,180.0,,,,
1,0.5,0,0,0,6,2.25,25.0,,,,
1,0.4286,0,0,0,6,3,42.85,,,,
0,0.58,0,0,0,4,7.5,125.0,,,,
0,0.4815,0,0,0,4,5.25,85.71,,,,
1,0.5769,0,0,0,4,6,166.66,,,,
1,0.5849,1,0,0,5,4.5,125.0,,,,
1,0.5088,1,0,0,5,8.25,137.5,,,,
1,0.4615,1,0,0,4,3,75.0,,,,
0,0.5,0,0,0,5,3.75,60.0,,,,
0,0.5536,1,0,0,6,1.5,16.66,,,,
0,0.5536,1,0,0,6,2.25,16.66,,,,
1,0.5667,0,0,0,7,0.75,50.0,,,,
1,0.4912,1,0,0,4,6.75,100.0,,,,
1,0.5088,1,0,0,4,3.75,80.0,,,,
1,0.4167,0,0,0,7,1.5,40.0,,,,
0,0.4746,0,0,0,6,3.75,200.0,,,,
0,0.431,0,0,0,6,6,66.66,,,,
0,0.4762,1,0,0,7,0.75,50.0,,,,
0,0.4426,1,0,0,2,4.5,100.0,,,,
1,0.5556,0,0,0,3,6.75,133.33,,,,
0,0.4848,1,0,0,6,5.25,87.5,,,,
0,0.4769,1,0,0,6,3.75,250.0,,,,
0,0.5753,1,0,0,6,4.5,66.66,,,,
1,0.3077,0,0,0,4,6.75,166.66,,,,
0,0.4928,0,0,0,4,6,150.0,,,,
0,0.5694,1,0,0,7,4.5,100.0,,,,
1,0.5753,0,0,0,5,4.5,166.66,,,,
1,0.2857,0,0,0,5,6.75,114.28,,,,
1,0.5417,2,0,0,6,4.5,66.66,,,,
0,0.4932,1,0,0,6,1.5,50.0,,,,
0,0.2581,0,0,0,5,5.25,300.0,,,,
1,0.2813,1,0,0,6,2.25,40.0,,,,
0,0.5854,0,0,0,6,4.5,57.14,,,,
1,0.2941,0,0,0,6,1.5,33.33,,,,
1,0.4937,0,0,0,3,6.75,150.0,,,,
0,0.5882,1,0,0,3,11.25,180.0,,,,
0,0.593,0,0,0,5,4.5,85.71,,,,
1,0.2778,1,0,0,4,8.25,180.0,,,,
0,0.481,0,0,0,6,3.75,100.0,,,,
1,0.4875,1,0,0,4,4.5,83.33,,,,
0,0.5375,0,0,0,3,11.25,200.0,,,,
1,0.2632,0,0,0,5,4.5,100.0,,,,
0,0.494,0,0,0,4,8.25,233.33,,,,
1,0.2564,0,0,0,5,6,133.33,,,,
0,0.5366,0,0,0,1,8.25,200.0,,,,
0,0.5422,0,0,0,3,11.25,140.0,,,,
1,0.2439,0,0,0,4,6,133.33,,,,
1,0.4824,0,0,0,3,6,150.0,,,,
0,0.4824,0,0,0,5,2.25,28.57,,,,
0,0.5843,0,0,0,3,15,300.0,,,,
0,0.4767,1,0,0,3,8.25,166.66,,,,
1,0.4828,1,0,0,6,3.75,150.0,,,,
1,0.4884,0,0,0,4,6,100.0,,,,
1,0.5581,1,0,0,5,2.25,100.0,,,,
1,0.4773,1,0,0,4,7.5,160.0,,,,
1,0.5517,1,0,0,5,2.25,33.33,,,,
1,0.6105,1,0,0,3,6,120.0,,,,
1,0.6105,1,0,0,3,6.75,120.0,,,,
1,0.4719,1,0,0,3,10.5,142.85,,,,
0,0.4615,2,0,0,5,8.25,60.0,,,,
0,0.5376,2,0,0,6,1.5,100.0,,,,
0,0.5161,2,0,0,3,15.75,285.71,,,,
0,0.56,0,0,0,5,6,71.42,,,,
0,0.5474,1,0,0,1,10.5,140.0,,,,
1,0.4681,1,0,0,5,4.5,100.0,,,,
1,0.5567,0,0,0,4,9.75,162.5,,,,
0,0.5417,1,0,0,3,6,120.0,,,,
0,0.551,1,0,0,7,3,66.66,,,,
