match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,19,6.88,161.53,,,,
0,0.0,0,0,0,20,9.35,123.8,,,,
0,1.0,1,0,0,25,4.05,75.0,,,,
1,0.0,1,0,0,18,9,218.18,,,,
1,0.0,1,0,0,18,9.17,218.18,,,,
0,0.0,1,0,0,18,7.05,145.0,,,,
0,0.75,1,0,0,16,8.11,120.0,,,,
0,0.8,0,0,0,21,6.7,115.38,,,,
1,0.2857,1,0,0,19,6.88,115.38,,,,
1,0.7143,1,0,0,17,9,120.0,,,,
1,0.25,0,0,0,18,6.7,139.13,,,,
0,0.75,0,0,0,11,7.94,162.5,,,,
1,0.5,1,0,0,17,6.17,94.73,,,,
0,0.6,1,0,0,19,5.82,110.52,,,,
1,0.2,0,0,0,16,9.35,240.0,,,,
0,0.5,0,0,1,15,9.88,185.0,,,,
0,0.25,1,0,0,14,6.52,89.47,,,,
0,0.4167,0,0,0,15,7.94,107.14,,,,
0,0.4167,0,0,0,15,8.11,107.14,,,,
1,0.8462,1,0,1,17,8.82,160.0,,,,
1,0.5385,2,0,1,17,9.35,206.25,,,,
0,0.5,2,0,1,8,11.47,190.0,,,,
0,0.5,2,0,1,8,11.64,190.0,,,,
1,0.3333,2,0,1,10,11.11,266.66,,,,
0,0.4286,2,0,0,16,7.41,200.0,,,,
1,0.3125,2,0,0,13,10.58,177.27,,,,
0,0.5625,2,0,0,16,7.23,157.14,,,,
0,0.5625,2,0,0,16,7.58,153.33,,,,
0,0.7368,2,0,0,18,6.7,145.45,,,,
0,0.2632,2,0,0,19,7.94,115.78,,,,
0,0.7143,2,0,0,21,6.17,131.57,,,,
1,0.5789,2,0,0,15,8.11,157.89,,,,
1,0.5789,2,0,0,15,8.29,157.89,,,,
1,0.6364,2,0,0,16,8.64,117.39,,,,
1,0.6087,2,0,1,14,10.05,138.09,,,,
0,0.5714,2,0,0,20,5.11,115.38,,,,
0,0.4783,2,0,0,20,8.82,186.95,,,,
1,0.3333,2,0,0,18,8.47,193.33,,,,
0,0.36,2,0,0,14,8.47,193.33,,,,
0,0.32,2,0,0,20,5.11,111.11,,,,
0,0.32,2,0,0,22,7.41,183.33,,,,
0,0.5926,2,0,0,23,5.11,78.57,,,,
1,0.3333,2,0,0,20,5.64,93.75,,,,
0,0.3214,2,0,0,20,7.94,135.29,,,,
0,0.4286,2,0,1,12,9,160.0,,,,
1,0.4483,2,0,0,21,4.41,90.9,,,,
0,0.5862,1,0,0,19,7.05,188.88,,,,
1,0.6129,0,0,0,11,10.94,250.0,,,,
0,0.4375,0,0,0,16,5.47,88.88,,,,
1,0.3793,1,0,0,13,8.47,134.78,,,,
0,0.4667,0,0,0,21,6.52,106.25,,,,
1,0.5588,1,0,0,19,6.35,111.76,,,,
1,0.4857,0,0,0,11,10.94,235.71,,,,
0,0.6176,0,0,0,13,8.82,192.3,,,,
1,0.5294,0,0,0,20,8.64,146.66,,,,
1,0.4,0,0,0,20,7.76,128.57,,,,
1,0.375,1,0,0,12,10.94,200.0,,,,
0,0.5152,0,0,0,17,8.29,129.41,,,,
1,0.6389,1,0,0,16,8.82,158.33,,,,
1,0.3784,1,0,0,10,8.64,140.9,,,,
1,0.4737,1,0,0,17,9.17,159.09,,,,
1,0.5429,1,0,0,18,7.23,82.35,,,,
0,0.6154,0,0,0,14,9,142.85,,,,
0,0.359,1,0,0,19,7.94,169.23,,,,
1,0.625,0,0,0,16,8.11,166.66,,,,
1,0.4634,1,0,0,18,6.17,120.0,,,,
0,0.4524,1,0,0,21,5.11,112.5,,,,
0,0.5349,1,0,0,17,7.94,262.5,,,,
0,0.3846,0,0,0,15,6.52,128.57,,,,
1,0.4318,2,0,0,19,6.52,150.0,,,,
1,0.4,1,0,0,16,7.76,141.17,,,,
0,0.4565,1,0,1,13,9.52,175.0,,,,
0,0.5,0,0,0,23,6.35,240.0,,,,
1,0.4043,1,0,0,14,7.23,115.78,,,,
0,1.0,0,0,0,21,5.11,110.52,,,,
1,0.4583,1,0,0,18,6.35,73.91,,,,
0,0.0,1,0,0,15,7.58,155.0,,,,
1,0.5435,0,0,0,17,7.23,128.57,,,,
1,0.5,1,0,0,15,7.23,100.0,,,,
0,0.451,1,0,0,15,7.05,143.75,,,,
1,0.5,0,0,0,24,3.52,53.84,,,,
1,0.4286,0,0,0,19,6,141.17,,,,
0,0.58,0,0,0,14,8.64,200.0,,,,
0,0.4815,0,0,0,14,7.76,137.5,,,,
1,0.5769,0,0,1,9,9,188.88,,,,
1,0.5849,1,0,0,19,6.35,100.0,,,,
1,0.5088,1,0,0,22,5.29,117.64,,,,
1,0.4615,1,0,0,17,7.05,146.15,,,,
0,0.5,0,0,0,25,3.88,66.66,,,,
0,0.5536,1,0,0,16,7.94,175.0,,,,
1,0.5667,0,0,0,18,5.11,78.57,,,,
1,0.4912,1,0,1,11,9.7,157.14,,,,
1,0.5088,1,0,0,16,8.11,176.47,,,,
1,0.4167,0,0,0,16,7.58,141.17,,,,
0,0.4746,0,0,0,20,5.11,177.77,,,,
0,0.431,0,0,0,16,6.88,105.26,,,,
0,0.4762,1,0,0,16,6,94.73,,,,
0,0.4426,1,0,0,14,6.52,120.0,,,,
1,0.5556,0,0,0,15,5.82,100.0,,,,
0,0.4848,1,0,0,20,5.47,136.36,,,,
0,0.4769,1,0,0,14,8.64,255.55,,,,
0,0.5753,1,0,0,22,4.94,92.85,,,,
1,0.3077,0,0,1,14,9.52,172.72,,,,
0,0.4928,0,0,0,12,8.11,131.57,,,,
0,0.5694,1,0,0,20,6.88,125.0,,,,
0,0.5694,1,0,0,20,7.05,125.0,,,,
1,0.5753,0,0,0,19,5.47,153.33,,,,
1,0.2857,0,0,0,21,4.58,64.7,,,,
1,0.5417,2,0,0,12,8.47,200.0,,,,
0,0.4932,1,0,0,21,3.88,115.38,,,,
0,0.2581,0,0,0,16,7.41,112.5,,,,
1,0.2813,1,0,0,19,7.23,140.0,,,,
0,0.5854,0,0,0,21,4.94,86.66,,,,
1,0.2941,0,0,0,24,4.05,133.33,,,,
1,0.4937,0,0,0,16,6.88,138.46,,,,
0,0.5882,1,0,0,13,8.11,138.88,,,,
0,0.593,0,0,1,11,8.82,154.54,,,,
1,0.2778,1,1,1,20,10.76,294.11,,,,
1,0.2778,1,1,1,20,10.94,294.11,,,,
0,0.481,0,0,0,16,7.23,131.57,,,,
1,0.4875,1,0,1,14,11.64,166.66,,,,
0,0.5375,0,0,0,14,9.35,212.5,,,,
1,0.2632,0,0,0,20,4.94,86.66,,,,
0,0.494,0,0,0,21,6.52,133.33,,,,
1,0.2564,0,0,0,18,4.94,82.35,,,,
0,0.5366,0,0,1,12,10.05,136.84,,,,
0,0.5422,0,0,0,19,7.23,150.0,,,,
1,0.2439,0,0,0,13,8.11,155.0,,,,
1,0.4824,0,0,0,19,6.52,107.14,,,,
0,0.4824,0,0,0,20,3.7,68.75,,,,
0,0.5843,0,0,0,17,8.29,185.71,,,,
0,0.4767,1,0,0,20,4.58,95.0,,,,
1,0.4828,1,0,0,15,6.52,129.41,,,,
1,0.4884,0,0,0,15,7.23,119.04,,,,
1,0.5581,1,0,0,19,7.23,135.29,,,,
1,0.4773,1,0,1,15,9.17,189.47,,,,
1,0.5517,1,0,0,20,3.52,72.72,,,,
1,0.6105,1,0,1,9,12.7,184.21,,,,
1,0.4719,1,0,0,15,7.05,120.0,,,,
0,0.4615,2,0,0,19,5.29,71.42,,,,
0,0.5376,2,0,0,21,3.7,75.0,,,,
0,0.5161,2,0,0,19,7.76,285.71,,,,
0,0.56,0,0,0,20,6.35,105.55,,,,
0,0.5474,1,0,0,13,7.76,145.0,,,,
1,0.4681,1,0,0,14,8.11,130.0,,,,
1,0.5567,0,0,0,14,8.47,165.0,,,,
0,0.5417,1,0,0,15,8.47,200.0,,,,
0,0.551,1,0,0,22,5.29,100.0,,,,
