match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.0,1,2,2,37,10.4,176.08,19.0,8.0,7.0,10.1
1,0.7143,1,2,1,40,9.05,136.17,8.0,10.0,9.0,8.15
1,0.25,0,2,2,42,10.2,159.64,16.0,8.0,7.0,9.05
1,0.2,0,0,1,43,8.9,158.33,13.0,6.0,7.0,7.65
1,0.8462,1,2,2,41,11.05,166.66,18.0,8.0,7.0,9
1,0.3125,2,2,1,39,9.2,157.77,17.0,4.0,7.0,8
1,0.5789,2,0,1,44,8.15,132.35,15.0,4.0,8.0,7.25
1,0.6364,2,2,1,40,10.55,175.0,11.0,4.0,7.0,6.65
0,0.32,2,0,1,45,8,117.07,14.0,6.0,4.0,8.3
1,0.3333,2,1,1,45,8.5,156.16,10.0,5.0,6.0,7.9
1,0.4483,2,1,1,47,7.15,110.41,10.0,5.0,9.0,6.85
1,0.3793,1,0,0,34,8.4,125.0,12.0,2.0,5.0,6.7
1,0.5588,1,1,1,46,8.55,178.94,14.0,3.0,7.0,6.75
1,0.4857,0,1,0,31,9.15,172.41,15.0,3.0,9.0,8.3
1,0.5294,0,2,1,40,9.15,159.57,13.0,3.0,6.0,7.2
1,0.375,1,2,1,34,8.85,155.07,11.0,3.0,9.0,6.85
1,0.4737,1,1,1,45,9.2,163.04,9.0,6.0,9.0,7.35
1,0.5429,1,0,1,35,8.25,112.9,11.0,3.0,9.0,7.05
1,0.625,0,1,2,38,8.7,150.84,7.0,5.0,8.0,6.85
1,0.4,1,1,1,35,7.65,116.36,14.0,3.0,7.0,7.55
1,0.4043,1,1,1,45,8.15,117.77,13.0,5.0,8.0,7.7
1,0.4583,1,1,2,39,8.75,174.28,12.0,3.0,9.0,7.1
1,0.5435,0,1,1,37,8.4,151.21,12.0,5.0,7.0,7.6
1,0.5,1,1,2,44,7.1,127.08,6.0,2.0,9.0,5.85
1,0.4615,1,0,0,38,7.6,139.39,10.0,3.0,5.0,7.05
0,0.5536,1,1,1,35,8.75,140.47,20.0,3.0,5.0,8.9
1,0.5667,0,0,0,45,6.45,121.87,8.0,1.0,9.0,5.05
1,0.4912,1,1,2,35,9.55,148.48,14.0,4.0,9.0,8
1,0.5088,1,1,1,42,7.85,152.38,13.0,2.0,7.0,6.85
1,0.5556,0,2,1,40,9.45,131.03,15.0,1.0,7.0,7.15
1,0.3077,0,2,1,44,8.65,183.87,14.0,2.0,9.0,6.9
0,0.4928,0,2,1,29,9.5,142.0,20.0,7.0,6.0,9.7
1,0.2857,0,0,1,45,6.8,140.0,1.0,2.0,8.0,5.1
1,0.5417,2,0,1,40,8.1,190.47,14.0,3.0,8.0,7.2
1,0.2813,1,1,3,41,9.15,193.75,11.0,5.0,7.0,7.1
1,0.2778,1,1,1,37,13.15,265.15,15.0,3.0,9.0,6.65
