match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,0.0,0,1,1,53,7.84,167.64,,,,
0,1.0,1,1,0,55,6.73,183.33,,,,
1,0.0,1,2,2,36,10.21,176.08,,,,
0,0.0,1,0,0,51,6.63,182.35,,,,
0,0.75,1,1,1,43,8.31,145.94,,,,
0,0.8,0,0,0,61,5.73,127.27,,,,
1,0.7143,1,2,1,39,9.26,136.17,,,,
1,0.25,0,2,2,41,9.73,159.64,,,,
0,0.75,0,0,0,39,7.84,250.0,,,,
1,0.5,1,0,0,40,6.78,109.09,,,,
0,0.6,1,1,1,45,7.26,135.18,,,,
1,0.2,0,0,1,40,9,158.33,,,,
0,0.5,0,1,1,43,8.52,157.14,,,,
0,0.25,1,0,1,46,8.63,138.23,,,,
0,0.4167,0,1,1,39,8.94,142.22,,,,
1,0.8462,1,2,2,39,10.94,165.67,,,,
1,0.5385,2,1,2,44,9.89,179.31,,,,
1,0.3333,2,1,1,33,8.68,185.71,,,,
0,0.4286,2,0,1,46,7.47,135.71,,,,
1,0.3125,2,2,1,37,9.15,157.77,,,,
0,0.5625,2,0,2,43,7.31,148.0,,,,
0,0.7368,2,1,1,42,7.1,125.0,,,,
0,0.2632,2,0,0,43,7,128.12,,,,
0,0.7143,2,0,1,49,6.89,111.42,,,,
1,0.5789,2,0,1,42,8.05,132.35,,,,
1,0.6364,2,2,1,39,10.63,175.0,,,,
0,0.5714,2,0,1,52,6,116.66,,,,
0,0.4783,2,0,0,62,6,186.95,,,,
1,0.3333,2,0,1,43,7.89,122.22,,,,
0,0.36,2,1,0,47,6.47,157.89,,,,
0,0.32,2,0,1,42,7.68,117.07,,,,
0,0.32,2,0,0,61,5.21,183.33,,,,
0,0.5926,2,1,1,43,8.15,140.0,,,,
1,0.3333,2,1,1,45,7.73,150.0,,,,
0,0.3214,2,1,1,44,7.63,128.57,,,,
0,0.4286,2,0,1,37,7.36,133.33,,,,
1,0.4483,2,1,1,46,7.05,110.41,,,,
0,0.5862,1,1,1,51,6.94,116.66,,,,
1,0.6129,0,2,1,27,10.84,196.87,,,,
0,0.4375,0,0,0,60,4.78,108.33,,,,
1,0.3793,1,0,0,34,7.94,125.0,,,,
0,0.4667,0,1,2,35,7.78,127.11,,,,
1,0.5588,1,1,0,46,8.1,168.57,,,,
1,0.4857,0,0,0,29,9,128.57,,,,
0,0.6176,0,0,0,38,7.57,145.45,,,,
1,0.5294,0,2,1,39,8.52,128.57,,,,
1,0.4,0,1,0,49,8,127.9,,,,
1,0.375,1,2,1,32,8.68,152.3,,,,
0,0.5152,0,1,0,36,7.89,121.27,,,,
1,0.6389,1,1,1,30,9.31,185.29,,,,
1,0.3784,1,1,2,34,8.63,189.65,,,,
1,0.4737,1,1,0,44,9.1,164.44,,,,
1,0.5429,1,0,1,34,8,112.9,,,,
0,0.6154,0,0,1,37,7.73,133.33,,,,
0,0.359,1,2,1,44,8.78,154.54,,,,
1,0.625,0,1,2,37,8.1,130.18,,,,
1,0.4634,1,1,1,44,7.42,110.86,,,,
0,0.4524,1,0,0,55,6.05,103.84,,,,
0,0.5349,1,1,2,36,9.26,155.35,,,,
0,0.3846,0,0,1,42,6.63,124.32,,,,
1,0.4318,2,0,1,43,6.73,90.24,,,,
1,0.4,1,1,1,34,7.21,118.51,,,,
0,0.4565,1,0,1,38,8.05,140.62,,,,
0,0.5,0,0,0,62,5.36,107.69,,,,
1,0.4043,1,1,1,43,8.15,117.77,,,,
0,1.0,0,0,1,53,6.78,142.42,,,,
1,0.4583,1,1,2,37,8.78,170.96,,,,
0,0.0,1,2,2,37,9,147.54,,,,
1,0.5435,0,1,1,36,8.31,151.21,,,,
1,0.5,1,1,2,42,7,127.08,,,,
0,0.451,1,1,0,40,7.94,125.58,,,,
1,0.5,0,1,1,50,6.57,138.29,,,,
1,0.4286,0,1,1,51,7.73,170.21,,,,
0,0.58,0,0,0,42,6.73,166.66,,,,
0,0.4815,0,0,0,49,6.26,96.0,,,,
1,0.5769,0,1,2,31,9.89,132.5,,,,
1,0.5849,1,0,1,43,8.15,126.47,,,,
1,0.5088,1,2,1,38,11.57,188.46,,,,
1,0.4615,1,0,0,38,7.42,127.58,,,,
0,0.5,0,1,0,59,5.84,155.88,,,,
0,0.5536,1,1,1,32,8.73,140.47,,,,
1,0.5667,0,0,0,41,6.52,109.09,,,,
1,0.4912,1,1,2,34,9.36,151.56,,,,
1,0.5088,1,1,0,40,7.73,147.5,,,,
1,0.4167,0,0,0,37,8.94,165.51,,,,
0,0.4746,0,0,0,54,6.05,110.71,,,,
0,0.431,0,0,1,52,6.1,93.93,,,,
0,0.4762,1,1,2,37,8.1,154.9,,,,
0,0.4426,1,1,0,40,6.05,100.0,,,,
1,0.5556,0,2,1,40,9.15,118.86,,,,
0,0.4848,1,1,1,41,8.1,169.04,,,,
0,0.4769,1,0,0,41,7.42,111.11,,,,
0,0.5753,1,0,0,52,6.1,117.85,,,,
1,0.3077,0,2,1,44,8.31,183.87,,,,
0,0.4928,0,2,1,28,9.42,142.0,,,,
0,0.5694,1,0,0,48,7.73,94.0,,,,
1,0.5753,0,0,0,44,7,95.34,,,,
1,0.2857,0,0,1,44,6.68,140.0,,,,
1,0.5417,2,0,0,40,7.42,200.0,,,,
0,0.4932,1,0,0,59,4.68,86.95,,,,
0,0.2581,0,1,1,41,6.84,112.5,,,,
1,0.2813,1,0,3,41,8.78,171.42,,,,
0,0.5854,0,2,1,39,8.42,206.66,,,,
1,0.2941,0,0,0,50,5.52,100.0,,,,
1,0.4937,0,1,2,36,8.42,132.65,,,,
0,0.5882,1,0,0,54,6.05,131.57,,,,
0,0.593,0,1,1,29,9.21,165.57,,,,
1,0.2778,1,1,1,35,13.31,265.07,,,,
0,0.481,0,0,0,42,6.89,147.61,,,,
1,0.4875,1,1,2,27,9.89,161.01,,,,
0,0.5375,0,0,0,39,7.84,212.5,,,,
1,0.2632,0,1,1,32,7.89,126.53,,,,
0,0.494,0,0,0,59,6.31,100.0,,,,
1,0.2564,0,1,1,36,8.47,115.55,,,,
0,0.5366,0,1,1,49,8.68,131.7,,,,
0,0.5422,0,1,1,49,7.36,144.44,,,,
1,0.2439,0,1,0,43,7.21,113.63,,,,
1,0.4824,0,1,0,47,7.47,129.78,,,,
0,0.4824,0,0,0,42,5.73,91.66,,,,
0,0.5843,0,1,2,33,8.89,143.9,,,,
0,0.4767,1,2,1,46,8.63,145.28,,,,
1,0.4828,1,1,2,36,8.42,168.75,,,,
1,0.4884,0,1,2,38,8.1,131.81,,,,
1,0.5581,1,1,1,41,8.52,159.45,,,,
1,0.4773,1,0,1,43,8.68,102.27,,,,
1,0.5517,1,1,1,38,6.78,119.56,,,,
1,0.4719,1,1,1,40,8.63,152.94,,,,
0,0.4615,2,1,2,32,8.1,134.14,,,,
0,0.5161,2,0,0,51,6.31,109.37,,,,
0,0.56,0,1,1,41,8.68,124.44,,,,
0,0.5474,1,0,0,36,7.05,127.27,,,,
1,0.4681,1,0,2,35,8.36,125.71,,,,
1,0.5567,0,0,0,41,6.42,165.0,,,,
0,0.5417,1,0,1,41,7.31,130.0,,,,
0,0.551,1,1,1,45,9.05,218.42,,,,
0,0.5253,1,1,2,41,8.36,156.81,,,,
1,0.5489999999999999,1,0,2,38,8.89,114.28,,,,
0,0.5741,0,2,1,39,9.1,157.44,,,,
1,0.6106,2,1,2,30,11.47,210.34,,,,
1,0.5283,0,0,1,46,8.31,145.16,,,,
0,0.4953,1,1,1,35,8.57,126.08,,,,
1,0.5,0,2,1,39,8.31,150.0,,,,
0,0.5094,1,1,1,44,7.68,126.19,,,,
0,0.514,1,0,0,48,7.52,114.28,,,,
0,0.5182,1,1,1,35,9.21,137.03,,,,
1,0.5179,0,1,0,40,7.15,141.46,,,,
1,0.5043,1,1,2,38,11.42,205.26,,,,
1,0.4211,1,0,0,45,8.05,175.0,,,,
0,0.5175,0,0,1,39,8.52,195.45,,,,
1,0.4174,0,1,1,38,8,154.76,,,,
0,0.5691,1,0,0,48,5.47,104.16,,,,
1,0.6077,2,2,2,37,10.05,151.11,,,,
0,0.5748,1,2,1,27,9.47,123.07,,,,
0,0.4202,1,2,2,29,9.63,164.58,,,,
0,0.5167,1,0,0,43,6.31,126.31,,,,
1,0.5725,1,1,1,33,7.78,125.0,,,,
0,0.8333,1,2,2,26,9.63,186.53,,,,
0,0.5161,1,2,1,36,8.78,162.5,,,,
0,0.25,1,0,0,36,7.84,106.25,,,,
0,0.5192,0,0,0,49,6,115.78,,,,
0,0.5735,1,1,0,46,7.26,122.44,,,,
1,0.4331,1,1,1,37,10.21,232.43,,,,
0,0.5,1,2,1,32,9,150.0,,,,
0,0.25,0,0,0,52,5.21,95.34,,,,
0,0.5833,0,0,0,51,6.31,100.0,,,,
1,0.5191,2,0,1,43,7.78,146.66,,,,
1,0.5147,0,1,1,36,9.68,181.57,,,,
0,0.5674,0,1,0,33,8.15,146.34,,,,
0,0.4741,0,1,1,51,7.05,180.95,,,,
0,0.5704,0,0,1,43,8.05,144.11,,,,
0,0.5149,0,0,2,50,8.73,147.36,,,,
1,0.5538,1,1,1,38,8.57,174.35,,,,
0,0.5764,0,1,2,36,8.73,145.45,,,,
0,0.5221,1,0,1,34,8.26,156.0,,,,
1,0.5,0,2,1,34,10.31,202.63,,,,
0,0.3684,0,0,1,34,8.47,187.5,,,,
1,0.5,0,1,1,34,9.26,162.5,,,,
1,0.5035,1,0,0,50,6.89,200.0,,,,
0,0.5286,0,1,1,33,8.1,157.89,,,,
1,0.4966,1,0,1,40,7.73,140.62,,,,
1,0.4898,0,0,0,49,6.26,89.28,,,,
1,0.4255,0,2,1,30,9.94,153.48,,,,
0,0.5245,1,2,1,36,7.21,134.88,,,,
0,0.4444,1,2,1,24,9.21,166.07,,,,
0,0.4225,1,1,1,30,9.63,176.92,,,,
0,0.5205,2,0,1,49,6.36,105.71,,,,
0,0.6031,1,0,1,45,8.42,148.27,,,,
0,0.5203,0,0,1,42,8.42,191.3,,,,
1,0.4257,1,1,2,42,10.47,168.57,,,,
1,0.4837,1,2,1,46,10.1,170.21,,,,
0,0.4803,1,1,2,33,9.78,180.48,,,,
0,0.4805,0,2,2,41,8.57,175.55,,,,
1,0.5625,0,2,1,38,9,213.51,,,,
1,0.4211,1,1,2,30,10.42,195.0,,,,
0,0.5192,0,0,0,38,8.52,165.21,,,,
0,0.6071,0,1,0,48,6.47,129.26,,,,
0,0.4808,0,1,0,31,7.78,130.76,,,,
0,0.5814,1,1,2,39,8.47,175.86,,,,
1,0.5795,1,2,1,32,10.94,176.92,,,,
1,0.5276,0,0,1,38,7.89,129.62,,,,
0,0.6096,2,0,1,35,8.84,130.55,,,,
0,0.6149,1,1,0,43,7.26,108.51,,,,
1,0.4724,1,2,2,39,11.05,185.29,,,,
1,0.4788,0,0,1,40,9.05,145.45,,,,
0,0.4695,0,1,2,31,8.78,153.84,,,,
0,0.4224,0,2,1,44,9,221.42,,,,
0,0.4207,1,0,0,40,7.47,124.24,,,,
1,0.5233,0,2,1,32,10.36,172.72,,,,
0,0.5143,0,1,1,40,8,138.29,,,,
0,0.4286,0,1,0,41,7.94,186.48,,,,
0,0.5545,0,1,1,42,7.68,108.51,,,,
0,0.4320000000000001,1,2,1,31,9.63,167.74,,,,
1,0.4709,1,1,1,35,9.21,178.57,,,,
0,0.5141,1,1,0,50,8.26,177.77,,,,
1,0.4743,1,2,1,37,8.78,140.54,,,,
1,0.5769,1,3,3,34,11.15,168.88,,,,
1,0.4682,1,1,2,21,10.63,144.64,,,,
0,0.4716,0,0,0,43,7.73,127.02,,,,
0,0.4629,0,2,1,32,8.68,174.54,,,,
0,0.5784,1,0,1,49,6.42,114.28,,,,
0,0.6098,2,0,0,37,8.21,135.48,,,,
1,0.6121,2,2,1,32,9.78,231.25,,,,
1,0.5820000000000001,2,3,2,35,9.52,135.0,,,,
1,0.4637,2,1,1,39,8.73,155.55,,,,
1,0.6048,2,1,1,41,8.26,217.39,,,,
