match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,58,5.94,84.21,,,,
0,0.0,0,1,1,51,7.77,167.64,,,,
0,1.0,1,1,0,54,6.05,175.0,,,,
1,0.0,1,2,1,32,10.11,177.5,,,,
0,0.0,1,0,0,50,6.57,145.0,,,,
0,0.75,1,1,1,40,8.11,145.94,,,,
0,0.8,0,0,0,56,5.6,127.27,,,,
1,0.7143,1,1,1,39,8.85,136.17,,,,
1,0.25,0,1,2,39,9.42,162.5,,,,
0,0.75,0,0,0,37,6.85,134.78,,,,
1,0.5,1,0,0,38,6.4,109.09,,,,
0,0.6,1,1,1,45,7.02,135.18,,,,
0,0.6,1,1,1,45,7.08,135.18,,,,
1,0.2,0,0,1,38,8.57,165.21,,,,
0,0.5,0,1,1,42,8.17,157.14,,,,
0,0.25,1,0,1,40,8.62,138.23,,,,
0,0.4167,0,1,1,36,8.97,142.22,,,,
1,0.8462,1,2,1,36,10.11,167.74,,,,
1,0.5385,2,1,2,41,9.77,179.31,,,,
1,0.3333,2,1,1,30,8.91,185.71,,,,
0,0.4286,2,0,1,42,7.54,135.71,,,,
1,0.3125,2,1,1,34,9.2,157.77,,,,
0,0.5625,2,0,1,38,7.08,148.0,,,,
0,0.7368,2,1,1,36,7.54,125.0,,,,
0,0.2632,2,0,0,41,6.74,108.1,,,,
0,0.7143,2,0,1,46,7.02,111.42,,,,
1,0.5789,2,0,1,39,8.22,132.35,,,,
1,0.5789,2,0,1,39,8.28,132.35,,,,
1,0.6364,2,2,1,39,9.88,175.0,,,,
1,0.6087,2,2,2,37,10.4,153.44,,,,
0,0.5714,2,0,1,51,5.54,116.66,,,,
0,0.4783,2,0,0,55,6.05,186.95,,,,
1,0.3333,2,0,1,41,7.71,122.22,,,,
0,0.36,2,1,0,40,6.74,157.89,,,,
0,0.32,2,0,1,41,6.57,117.94,,,,
0,0.32,2,0,0,58,5.31,183.33,,,,
0,0.5926,2,0,1,41,8.05,136.11,,,,
1,0.3333,2,1,1,44,7.77,152.3,,,,
0,0.3214,2,1,1,40,7.65,132.6,,,,
0,0.4286,2,0,1,35,7.25,133.33,,,,
1,0.4483,2,0,1,44,6.85,97.67,,,,
0,0.5862,1,1,1,48,6.97,116.66,,,,
1,0.6129,0,2,1,24,11.02,196.87,,,,
0,0.4375,0,0,0,54,4.97,108.33,,,,
1,0.3793,1,0,0,32,8.17,125.0,,,,
0,0.4667,0,1,2,35,7.65,124.07,,,,
1,0.5588,1,0,0,46,6.97,103.57,,,,
1,0.4857,0,0,0,28,8.57,128.57,,,,
0,0.6176,0,0,0,34,7.2,132.25,,,,
0,0.6176,0,0,0,34,7.25,132.25,,,,
1,0.5294,0,2,1,38,8.34,134.21,,,,
1,0.4,0,1,0,48,6.97,127.9,,,,
1,0.375,1,1,1,31,8.34,153.96,,,,
0,0.5152,0,1,0,34,7.71,121.27,,,,
1,0.6389,1,1,1,29,8.91,166.66,,,,
1,0.3784,1,0,2,33,8.05,125.71,,,,
1,0.4737,1,1,0,43,8.68,140.0,,,,
1,0.5429,1,0,1,33,7.88,112.9,,,,
0,0.6154,0,0,1,35,7.88,133.33,,,,
0,0.359,1,1,1,41,8.4,158.13,,,,
1,0.625,0,1,1,34,7.77,120.4,,,,
