match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,60,5.83,82.05,,,,
0,0.0,0,1,1,53,7.7,167.64,,,,
0,1.0,1,1,0,54,6.49,188.57,,,,
1,0.0,1,2,1,34,10.01,176.74,,,,
1,0.0,1,2,1,34,10.29,181.81,,,,
0,0.0,1,0,0,50,6.55,145.0,,,,
0,0.75,1,1,1,41,7.98,145.94,,,,
0,0.8,0,0,0,60,5.39,127.27,,,,
1,0.7143,1,1,1,39,8.86,136.17,,,,
1,0.7143,1,1,1,39,8.91,136.17,,,,
1,0.25,0,2,2,41,9.63,159.64,,,,
1,0.25,0,2,2,41,9.74,159.64,,,,
0,0.75,0,0,0,39,6.77,134.78,,,,
1,0.5,1,0,0,40,6.55,109.09,,,,
0,0.6,1,1,1,45,7.21,135.18,,,,
1,0.2,0,0,1,40,8.69,158.33,,,,
0,0.5,0,1,1,43,8.03,157.14,,,,
0,0.25,1,0,1,41,8.75,138.23,,,,
0,0.25,1,0,1,41,9.02,138.23,,,,
0,0.4167,0,1,1,37,9.02,142.22,,,,
1,0.8462,1,2,2,37,10.73,165.07,,,,
1,0.5385,2,1,2,43,9.68,179.31,,,,
1,0.3333,2,1,1,31,8.75,185.71,,,,
0,0.4286,2,0,1,45,7.37,135.71,,,,
1,0.3125,2,2,1,34,9.46,157.77,,,,
0,0.5625,2,0,1,40,6.99,148.0,,,,
0,0.7368,2,1,1,38,7.37,125.0,,,,
0,0.2632,2,0,0,42,6.71,108.1,,,,
0,0.7143,2,0,1,47,7.04,111.42,,,,
1,0.5789,2,0,1,40,8.2,132.35,,,,
1,0.6364,2,2,1,39,10.45,175.0,,,,
0,0.5714,2,0,1,51,6,116.66,,,,
0,0.4783,2,0,0,57,6.27,186.95,,,,
1,0.3333,2,0,1,42,7.76,122.22,,,,
0,0.36,2,1,0,44,6.49,157.89,,,,
0,0.32,2,0,1,42,6.66,117.07,,,,
0,0.32,2,0,1,42,6.93,117.07,,,,
0,0.32,2,0,0,60,5.22,183.33,,,,
0,0.5926,2,1,1,42,8.14,142.1,,,,
1,0.3333,2,1,1,45,7.7,150.74,,,,
0,0.3214,2,1,1,42,7.48,131.91,,,,
0,0.3214,2,1,1,42,7.54,131.91,,,,
0,0.4286,2,0,1,36,7.21,133.33,,,,
1,0.4483,2,0,1,44,6.93,102.22,,,,
0,0.5862,1,1,1,49,6.93,116.66,,,,
1,0.6129,0,2,1,25,11.17,196.87,,,,
0,0.4375,0,0,0,56,4.89,108.33,,,,
1,0.3793,1,0,0,33,8.03,125.0,,,,
0,0.4667,0,1,2,35,7.7,124.56,,,,
1,0.5588,1,0,0,46,7.37,129.03,,,,
1,0.4857,0,0,0,29,8.58,128.57,,,,
0,0.6176,0,0,0,36,7.15,131.25,,,,
1,0.5294,0,2,1,38,8.47,132.5,,,,
1,0.4,0,1,0,48,7.54,127.9,,,,
1,0.375,1,1,1,32,8.2,153.12,,,,
0,0.5152,0,1,0,35,7.87,121.27,,,,
1,0.6389,1,1,1,30,9.24,187.87,,,,
1,0.3784,1,0,2,34,7.98,125.71,,,,
1,0.4737,1,1,0,44,8.53,139.02,,,,
1,0.5429,1,0,1,33,7.81,112.9,,,,
0,0.6154,0,0,1,36,7.81,133.33,,,,
0,0.359,1,1,1,42,8.8,158.13,,,,
1,0.625,0,1,2,36,8.09,126.0,,,,
1,0.4634,1,1,1,44,7.32,110.86,,,,
0,0.4524,1,0,0,55,5.88,88.0,,,,
0,0.5349,1,1,2,36,8.69,139.62,,,,
0,0.3846,0,0,1,41,6.55,124.32,,,,
1,0.4318,2,0,1,41,6.44,92.5,,,,
1,0.4,1,1,1,33,7.26,117.3,,,,
0,0.4565,1,0,1,36,8.09,140.62,,,,
0,0.5,0,0,0,61,4.84,83.33,,,,
1,0.4043,1,1,1,42,8.14,117.77,,,,
0,1.0,0,0,1,52,6.66,142.42,,,,
1,0.4583,1,1,1,34,8.64,170.96,,,,
