match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,47,4.76,104.54,,,,
0,0.0,0,0,0,36,7.76,150.0,,,,
0,1.0,1,0,0,48,4.76,123.52,,,,
1,0.0,1,0,1,27,9.46,160.0,,,,
0,0.0,1,0,0,40,5.92,145.0,,,,
0,0.75,1,1,0,29,8.76,154.54,,,,
0,0.8,0,0,0,39,6.46,163.15,,,,
1,0.2857,1,0,0,37,7.3,216.66,,,,
1,0.7143,1,0,1,32,9.53,137.14,,,,
1,0.25,0,1,1,37,6.84,120.93,,,,
0,0.75,0,0,0,26,6.84,134.78,,,,
1,0.5,1,0,0,32,6.61,111.62,,,,
0,0.6,1,0,1,32,6.84,119.51,,,,
1,0.2,0,0,0,33,7.46,240.0,,,,
0,0.5,0,1,1,35,8.38,160.97,,,,
0,0.25,1,0,1,31,8.38,138.23,,,,
0,0.4167,0,0,1,27,8.3,127.77,,,,
1,0.8462,1,2,1,29,9.38,156.81,,,,
1,0.5385,2,0,1,33,9.23,186.95,,,,
1,0.3333,2,1,1,25,8.92,185.71,,,,
0,0.4286,2,0,1,29,7.76,188.23,,,,
1,0.3125,2,1,1,26,9.76,161.36,,,,
0,0.5625,2,0,1,33,6.61,148.0,,,,
0,0.7368,2,0,0,28,7.23,131.25,,,,
0,0.2632,2,0,0,37,6.15,108.1,,,,
0,0.7143,2,0,0,38,6.3,111.42,,,,
1,0.5789,2,0,1,30,8.69,136.0,,,,
1,0.6364,2,2,1,31,9.15,173.68,,,,
1,0.6087,2,0,1,31,8.07,117.07,,,,
0,0.5714,2,0,0,41,4.46,107.14,,,,
0,0.4783,2,0,0,44,6.38,186.95,,,,
1,0.3333,2,0,1,32,7.23,205.55,,,,
0,0.36,2,1,0,26,7.76,166.66,,,,
0,0.32,2,0,0,35,5.46,82.85,,,,
0,0.32,2,0,0,47,5.3,183.33,,,,
0,0.5926,2,0,1,33,7.76,121.05,,,,
1,0.3333,2,1,1,34,7.3,132.6,,,,
0,0.3214,2,0,1,37,7.23,136.36,,,,
0,0.4286,2,0,1,30,7.38,133.33,,,,
1,0.4483,2,0,0,38,5.69,157.14,,,,
0,0.5862,1,1,1,32,7.92,123.8,,,,
1,0.6129,0,1,0,20,10.46,196.87,,,,
0,0.4375,0,0,0,37,5.23,105.26,,,,
1,0.3793,1,0,0,28,8.07,134.78,,,,
0,0.4667,0,0,1,33,6.15,87.5,,,,
1,0.5588,1,0,0,36,7.23,71.42,,,,
1,0.4857,0,0,0,19,8.61,137.93,,,,
0,0.6176,0,0,0,26,7.76,152.94,,,,
1,0.5294,0,0,1,30,8.53,138.23,,,,
1,0.4,0,0,0,38,7.15,124.24,,,,
1,0.375,1,1,1,25,8.46,158.33,,,,
0,0.5152,0,0,0,26,7.76,118.42,,,,
1,0.6389,1,0,0,27,7.69,120.0,,,,
1,0.3784,1,0,1,26,6.92,140.0,,,,
1,0.4737,1,0,0,35,8.84,159.09,,,,
1,0.5429,1,0,0,26,8.53,117.24,,,,
0,0.6154,0,0,1,30,8.61,133.33,,,,
0,0.359,1,0,0,36,6.69,150.0,,,,
1,0.625,0,0,1,27,7.38,122.58,,,,
1,0.4634,1,0,1,31,7.61,136.66,,,,
0,0.4524,1,0,0,44,5.53,88.0,,,,
0,0.5349,1,0,1,30,8.23,117.5,,,,
0,0.3846,0,0,1,33,5.92,127.77,,,,
1,0.4318,2,0,1,32,6.15,96.77,,,,
1,0.4,1,0,1,24,7.3,126.31,,,,
0,0.4565,1,0,1,25,8.46,140.62,,,,
0,0.5,0,0,0,51,4.38,59.09,,,,
1,0.4043,1,1,1,32,7,117.77,,,,
0,1.0,0,0,1,38,6.69,150.0,,,,
1,0.4583,1,0,1,29,7.61,102.7,,,,
0,0.0,1,0,1,30,7.61,116.66,,,,
1,0.5435,0,1,1,27,8.61,142.85,,,,
1,0.5,1,0,1,33,6.53,114.7,,,,
0,0.451,1,0,0,27,7.46,139.28,,,,
1,0.5,0,0,1,41,5.46,116.12,,,,
1,0.4286,0,0,0,40,5.76,126.47,,,,
0,0.58,0,0,0,31,7.23,166.66,,,,
0,0.4815,0,0,0,32,6.76,96.0,,,,
1,0.5769,0,1,1,24,9,140.54,,,,
1,0.5849,1,0,1,30,8.3,125.92,,,,
1,0.5088,1,1,1,33,10.15,202.77,,,,
1,0.4615,1,0,0,29,6.3,80.64,,,,
0,0.5,0,0,0,48,4.61,75.86,,,,
0,0.5536,1,0,0,24,8,159.09,,,,
1,0.5667,0,0,0,31,5.92,122.22,,,,
1,0.4912,1,1,1,27,7.84,131.11,,,,
1,0.5088,1,0,0,34,7,157.89,,,,
1,0.4167,0,0,0,30,7.46,156.0,,,,
0,0.4746,0,0,0,38,6.38,105.26,,,,
0,0.431,0,0,0,38,5.92,103.7,,,,
0,0.4762,1,1,1,27,7.38,131.57,,,,
0,0.4426,1,0,0,24,6.69,112.19,,,,
1,0.5556,0,0,0,35,6.84,96.77,,,,
0,0.4848,1,1,1,32,7.76,169.69,,,,
0,0.4769,1,0,0,32,7.3,111.11,,,,
0,0.5753,1,0,0,39,5.76,150.0,,,,
1,0.3077,0,1,1,35,7.61,183.87,,,,
0,0.4928,0,1,1,23,8.76,150.0,,,,
0,0.5694,1,0,0,38,6.92,97.29,,,,
1,0.5753,0,0,0,31,6.69,102.56,,,,
1,0.2857,0,0,0,34,6.15,96.96,,,,
1,0.5417,2,0,0,29,6.76,200.0,,,,
0,0.4932,1,0,0,44,3.92,82.6,,,,
0,0.2581,0,1,1,29,6.76,115.55,,,,
1,0.2813,1,0,1,33,7.07,151.72,,,,
0,0.5854,0,0,0,31,6.61,113.51,,,,
1,0.2941,0,0,0,41,5.07,111.11,,,,
1,0.4937,0,0,1,32,7.23,115.62,,,,
0,0.5882,1,0,0,36,6.3,131.57,,,,
0,0.593,0,1,1,22,8.61,165.95,,,,
1,0.2778,1,1,1,29,12.38,265.21,,,,
0,0.481,0,0,0,29,7.53,147.61,,,,
1,0.4875,1,1,1,22,9.76,166.0,,,,
0,0.5375,0,0,0,28,7.61,212.5,,,,
1,0.2632,0,0,1,29,6.23,106.66,,,,
0,0.494,0,0,0,48,5,125.0,,,,
1,0.2564,0,0,1,27,7.61,105.12,,,,
0,0.5366,0,0,1,34,8.69,118.42,,,,
0,0.5422,0,0,0,39,6.46,109.67,,,,
1,0.2439,0,0,0,33,6.53,116.66,,,,
1,0.4824,0,0,0,38,5.84,105.71,,,,
0,0.4824,0,0,0,28,5.38,94.28,,,,
0,0.5843,0,1,1,27,8.53,143.9,,,,
0,0.4767,1,0,1,36,6.07,85.29,,,,
1,0.4828,1,0,1,32,7.07,134.78,,,,
1,0.4884,0,0,1,27,7.46,150.0,,,,
1,0.5581,1,1,1,30,8.46,159.45,,,,
1,0.4773,1,0,1,35,6.76,161.53,,,,
1,0.5517,1,0,0,34,5.3,100.0,,,,
1,0.4719,1,1,0,35,7.15,152.94,,,,
0,0.4615,2,0,1,29,7.15,114.28,,,,
0,0.5376,2,0,0,44,4.23,84.0,,,,
0,0.5161,2,0,0,33,7.15,121.42,,,,
0,0.56,0,0,1,33,7.76,166.66,,,,
