match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,60,5.83,82.05,,,,
0,0.0,0,1,1,53,7.66,167.64,,,,
0,1.0,1,1,0,54,6.44,188.57,,,,
1,0.0,1,2,1,33,10.11,180.95,,,,
0,0.0,1,0,0,50,6.55,145.0,,,,
0,0.75,1,1,1,41,8,145.94,,,,
0,0.8,0,0,0,59,5.44,127.27,,,,
1,0.7143,1,1,1,39,8.83,136.17,,,,
1,0.25,0,2,2,40,9.72,162.5,,,,
0,0.75,0,0,0,39,6.77,134.78,,,,
1,0.5,1,0,0,39,6.61,109.09,,,,
0,0.6,1,1,1,45,7.22,135.18,,,,
1,0.2,0,0,1,40,8.66,158.33,,,,
0,0.5,0,1,1,43,8.05,157.14,,,,
0,0.25,1,0,1,41,8.77,138.23,,,,
0,0.4167,0,1,1,37,9.05,142.22,,,,
1,0.8462,1,2,2,36,10.83,167.74,,,,
1,0.5385,2,1,2,43,9.55,179.31,,,,
1,0.3333,2,1,1,31,8.77,185.71,,,,
0,0.4286,2,0,1,44,7.44,135.71,,,,
1,0.3125,2,2,1,34,9.44,157.77,,,,
0,0.5625,2,0,1,40,7,148.0,,,,
0,0.7368,2,1,1,38,7.38,125.0,,,,
0,0.2632,2,0,0,42,6.72,108.1,,,,
0,0.7143,2,0,1,47,7.05,111.42,,,,
1,0.5789,2,0,1,40,8.22,132.35,,,,
1,0.6364,2,2,1,39,9.94,175.0,,,,
1,0.6087,2,2,2,37,10.27,153.44,,,,
0,0.5714,2,0,1,51,5.83,116.66,,,,
0,0.4783,2,0,0,57,6.27,186.95,,,,
1,0.3333,2,0,1,42,7.77,122.22,,,,
0,0.36,2,1,0,43,6.55,157.89,,,,
0,0.32,2,0,1,42,6.55,117.07,,,,
0,0.32,2,0,0,59,5.27,183.33,,,,
0,0.5926,2,1,1,42,8,135.13,,,,
1,0.3333,2,1,1,45,7.72,150.74,,,,
0,0.3214,2,1,1,41,7.55,131.91,,,,
0,0.4286,2,0,1,36,7.22,133.33,,,,
1,0.4483,2,0,1,44,6.94,102.22,,,,
0,0.5862,1,1,1,48,7,116.66,,,,
1,0.6129,0,2,1,25,11,196.87,,,,
0,0.4375,0,0,0,56,4.88,108.33,,,,
1,0.3793,1,0,0,33,8.05,125.0,,,,
0,0.4667,0,1,2,35,7.72,125.0,,,,
1,0.5588,1,0,0,46,7.22,120.0,,,,
1,0.4857,0,0,0,29,8.5,128.57,,,,
0,0.6176,0,0,0,36,7.11,131.25,,,,
1,0.5294,0,2,1,38,8.5,133.33,,,,
1,0.4,0,1,0,48,7.38,127.9,,,,
1,0.375,1,1,1,31,8.27,153.12,,,,
0,0.5152,0,1,0,35,7.72,121.27,,,,
1,0.6389,1,1,1,29,9.33,187.87,,,,
1,0.3784,1,0,2,34,8,125.71,,,,
1,0.4737,1,1,0,44,8.55,139.02,,,,
1,0.5429,1,0,1,33,7.83,112.9,,,,
0,0.6154,0,0,1,35,7.83,133.33,,,,
0,0.359,1,1,1,42,8.55,158.13,,,,
1,0.625,0,1,2,36,7.94,120.4,,,,
1,0.4634,1,1,1,43,7.38,113.33,,,,
0,0.4524,1,0,0,55,5.88,88.0,,,,
0,0.5349,1,1,2,36,8.72,139.62,,,,
0,0.3846,0,0,1,41,6.5,124.32,,,,
1,0.4318,2,0,1,41,6.44,92.5,,,,
1,0.4,1,1,1,32,7.33,117.3,,,,
0,0.4565,1,0,1,35,8.16,140.62,,,,
0,0.5,0,0,0,61,4.83,82.85,,,,
1,0.4043,1,1,1,41,8.22,117.77,,,,
0,1.0,0,0,1,52,6.66,142.42,,,,
1,0.4583,1,1,1,34,8.66,173.33,,,,
0,0.0,1,2,2,36,8.72,135.08,,,,
1,0.5435,0,1,1,34,8.5,151.21,,,,
1,0.5,1,1,2,41,7,127.08,,,,
0,0.451,1,1,0,36,7.77,126.82,,,,
1,0.5,0,1,1,49,6.38,138.29,,,,
1,0.4286,0,1,1,49,7.66,170.21,,,,
0,0.58,0,0,0,40,6.72,166.66,,,,
0,0.4815,0,0,0,48,6.22,96.0,,,,
1,0.5769,0,1,2,30,9.72,132.5,,,,
1,0.5849,1,0,1,40,8.22,126.47,,,,
1,0.5088,1,2,1,35,11.61,184.0,,,,
1,0.4615,1,0,0,38,7.05,86.48,,,,
0,0.5,0,0,0,57,5.66,145.16,,,,
0,0.5536,1,1,1,31,8.66,140.47,,,,
1,0.5667,0,0,0,40,6.44,109.09,,,,
1,0.4912,1,1,2,33,9.16,152.38,,,,
1,0.5088,1,0,0,40,7.16,122.22,,,,
1,0.4167,0,0,0,37,8.5,165.51,,,,
0,0.4746,0,0,0,51,6.22,110.71,,,,
0,0.431,0,0,1,48,6.27,96.87,,,,
0,0.4762,1,1,2,35,8.11,152.08,,,,
0,0.4426,1,1,0,38,6.16,100.0,,,,
1,0.5556,0,1,1,40,8.5,121.56,,,,
0,0.4848,1,1,1,40,7.77,169.04,,,,
0,0.4769,1,0,0,40,7.11,111.11,,,,
0,0.5753,1,0,0,49,5.94,150.0,,,,
1,0.3077,0,2,1,43,8.27,183.87,,,,
0,0.4928,0,2,1,28,8.83,142.0,,,,
0,0.5694,1,0,0,47,7.44,94.0,,,,
1,0.5753,0,0,0,42,6.94,95.34,,,,
1,0.2857,0,0,1,42,6.5,140.0,,,,
1,0.5417,2,0,0,39,7,200.0,,,,
0,0.4932,1,0,0,55,4.66,82.6,,,,
0,0.2581,0,1,1,39,7,112.5,,,,
1,0.2813,1,0,2,40,8.77,151.72,,,,
0,0.5854,0,1,1,39,7.77,123.4,,,,
1,0.2941,0,0,0,50,5.16,100.0,,,,
1,0.4937,0,1,2,35,8.33,133.33,,,,
0,0.5882,1,0,0,53,5.94,131.57,,,,
0,0.593,0,1,1,27,9.33,165.57,,,,
1,0.2778,1,1,1,34,13,272.13,,,,
0,0.481,0,0,0,38,7.16,147.61,,,,
1,0.4875,1,1,2,27,9.94,161.01,,,,
0,0.5375,0,0,0,37,8,212.5,,,,
1,0.2632,0,1,1,32,7.66,121.73,,,,
0,0.494,0,0,0,57,6.11,125.0,,,,
1,0.2564,0,1,1,33,8.55,115.55,,,,
0,0.5366,0,1,1,47,8.38,131.7,,,,
0,0.5422,0,0,1,48,7.11,132.25,,,,
1,0.2439,0,1,0,41,7,113.63,,,,
1,0.4824,0,1,0,46,7.11,113.63,,,,
0,0.4824,0,0,0,39,5.83,91.66,,,,
0,0.5843,0,1,2,31,9.11,143.9,,,,
0,0.4767,1,2,1,42,8.33,142.0,,,,
1,0.4828,1,0,2,36,7.88,146.42,,,,
1,0.4884,0,1,1,38,7.94,126.82,,,,
1,0.5581,1,1,1,37,8.61,159.45,,,,
1,0.4773,1,0,1,43,8.22,102.27,,,,
1,0.5517,1,1,1,36,6.77,122.22,,,,
1,0.4719,1,1,0,40,7.77,152.94,,,,
0,0.4615,2,1,2,32,8,134.14,,,,
0,0.5161,2,0,0,50,6.11,109.37,,,,
0,0.56,0,0,1,41,8.05,111.9,,,,
0,0.5474,1,0,0,35,6.83,127.27,,,,
1,0.4681,1,0,2,32,8.33,125.71,,,,
1,0.5567,0,0,0,39,6.38,165.0,,,,
0,0.5417,1,0,1,37,7.61,130.0,,,,
0,0.551,1,1,1,44,8.38,197.05,,,,
0,0.5253,1,1,2,38,8.61,160.46,,,,
1,0.5489999999999999,1,0,1,38,8.11,114.28,,,,
0,0.5741,0,2,1,39,8.94,157.44,,,,
1,0.6106,2,1,2,28,11.72,214.03,,,,
1,0.5283,0,0,1,46,7.66,143.47,,,,
0,0.4953,1,1,1,34,8.27,126.08,,,,
1,0.5,0,2,1,39,7.88,150.0,,,,
0,0.5094,1,0,1,42,7.77,126.31,,,,
0,0.514,1,0,0,48,6.83,114.28,,,,
0,0.5182,1,1,1,33,9.16,137.03,,,,
0,0.4911,1,0,0,53,5.22,113.79,,,,
1,0.5179,0,1,0,39,7.27,141.46,,,,
1,0.5043,1,1,2,36,11.22,205.26,,,,
1,0.4211,1,0,0,44,7.94,170.0,,,,
0,0.5175,0,0,1,39,8.5,195.45,,,,
1,0.4174,0,1,0,38,7.27,130.76,,,,
0,0.5691,1,0,0,47,5.16,104.16,,,,
1,0.6077,2,2,2,34,10.16,151.11,,,,
0,0.5748,1,2,1,26,9.44,125.49,,,,
0,0.4202,1,2,2,27,9.83,168.08,,,,
0,0.5167,1,0,0,41,6.38,127.77,,,,
1,0.5725,1,1,1,31,7.83,125.0,,,,
0,0.8333,1,2,1,26,9.38,183.33,,,,
0,0.5161,1,2,1,34,8.55,162.5,,,,
0,0.25,1,0,0,35,8,106.25,,,,
0,0.5192,0,0,0,46,5.88,105.71,,,,
0,0.5735,1,1,0,46,7.27,126.66,,,,
1,0.4331,1,1,1,37,9.88,232.43,,,,
0,0.5,1,2,1,30,8.94,150.0,,,,
0,0.25,0,0,0,50,5.05,95.34,,,,
0,0.5833,0,0,0,46,6.44,94.11,,,,
1,0.5191,2,0,1,40,7.94,157.14,,,,
1,0.5147,0,1,1,35,9.33,181.57,,,,
0,0.5674,0,1,0,32,8,135.13,,,,
0,0.4741,0,1,0,50,6.38,159.45,,,,
0,0.5704,0,0,1,42,8.16,144.11,,,,
0,0.5149,0,0,2,48,8.66,147.36,,,,
1,0.5538,1,1,1,35,8.55,174.35,,,,
0,0.5764,0,1,2,36,8.55,145.45,,,,
0,0.5221,1,0,1,32,8.44,156.0,,,,
1,0.5,0,2,1,33,9.88,202.63,,,,
0,0.3684,0,0,1,33,8.11,107.5,,,,
1,0.5,0,1,1,33,8.77,162.5,,,,
1,0.5035,1,0,0,47,7,200.0,,,,
0,0.5286,0,1,1,31,8.27,157.89,,,,
1,0.4966,1,0,1,38,7.72,140.62,,,,
1,0.4898,0,0,0,43,6.61,89.28,,,,
1,0.4255,0,2,1,27,10.11,153.48,,,,
0,0.5245,1,1,1,35,6.94,120.93,,,,
0,0.4444,1,2,1,23,8.83,167.27,,,,
0,0.4225,1,1,1,28,9.72,181.57,,,,
0,0.5205,2,0,1,46,6.55,105.71,,,,
0,0.5806,2,0,1,51,5.88,124.0,,,,
0,0.6031,1,0,1,44,7.94,148.27,,,,
0,0.5203,0,0,1,39,8.55,191.3,,,,
1,0.4257,1,1,2,40,10.44,171.87,,,,
1,0.4837,1,2,1,44,9.83,171.73,,,,
0,0.4803,1,1,2,32,10,180.48,,,,
0,0.4805,0,2,1,39,8.05,166.66,,,,
1,0.5625,0,1,1,37,8.72,213.51,,,,
1,0.5741,0,0,0,50,6.22,138.09,,,,
1,0.4211,1,1,2,29,10.38,195.0,,,,
0,0.5192,0,0,0,36,8.77,144.0,,,,
0,0.6071,0,1,0,45,6.22,129.26,,,,
0,0.4808,0,1,0,30,7.61,130.76,,,,
0,0.5814,1,1,2,37,8.38,179.62,,,,
1,0.5795,1,2,1,32,10.5,176.92,,,,
1,0.5276,0,0,1,34,7.66,129.62,,,,
0,0.6096,2,0,1,32,8.88,130.55,,,,
0,0.6149,1,1,0,42,7.22,108.51,,,,
1,0.4724,1,2,1,39,10.27,185.29,,,,
