match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,57,6,83.78,,,,
0,0.0,0,1,1,48,8,167.64,,,,
0,1.0,1,0,0,54,5.29,137.93,,,,
1,0.0,1,2,1,32,9.88,171.79,,,,
0,0.0,1,0,0,50,6.11,145.0,,,,
0,0.75,1,1,1,39,8.05,145.94,,,,
0,0.8,0,0,0,53,5.7,127.27,,,,
1,0.7143,1,1,1,37,9.05,139.13,,,,
1,0.25,0,1,2,39,9.11,162.5,,,,
0,0.75,0,0,0,37,6.41,134.78,,,,
1,0.5,1,0,0,38,6.41,109.09,,,,
0,0.6,1,1,1,44,6.94,132.69,,,,
1,0.2,0,0,0,38,8.35,240.0,,,,
0,0.5,0,1,1,42,8.05,157.14,,,,
0,0.25,1,0,1,39,8.76,138.23,,,,
0,0.4167,0,1,1,36,8.64,142.22,,,,
1,0.8462,1,2,1,34,10.35,174.57,,,,
1,0.5385,2,1,2,40,9.64,179.31,,,,
1,0.3333,2,1,1,29,8.88,185.71,,,,
0,0.4286,2,0,1,41,7.64,135.71,,,,
1,0.3125,2,1,1,33,9.29,157.77,,,,
0,0.5625,2,0,1,37,7,148.0,,,,
0,0.7368,2,1,1,36,7.11,125.0,,,,
0,0.2632,2,0,0,41,6.64,108.1,,,,
0,0.7143,2,0,1,45,6.94,111.42,,,,
1,0.5789,2,0,1,36,8.47,132.35,,,,
1,0.6364,2,2,1,39,9.64,175.0,,,,
1,0.6087,2,1,2,37,10.35,153.44,,,,
0,0.5714,2,0,1,51,5.35,116.66,,,,
0,0.4783,2,0,0,53,6,186.95,,,,
1,0.3333,2,0,1,40,7.64,122.22,,,,
0,0.36,2,1,0,40,6.58,157.89,,,,
0,0.32,2,0,1,39,6.52,116.66,,,,
0,0.32,2,0,0,57,5.35,183.33,,,,
0,0.5926,2,0,1,41,7.76,112.19,,,,
1,0.3333,2,1,1,43,7.88,153.12,,,,
0,0.3214,2,1,1,38,7.82,132.6,,,,
0,0.4286,2,0,1,34,7.29,133.33,,,,
1,0.4483,2,0,1,44,6.76,97.61,,,,
0,0.5862,1,1,1,46,7.11,116.66,,,,
1,0.6129,0,2,1,24,11,196.87,,,,
0,0.4375,0,0,0,52,5,108.33,,,,
1,0.3793,1,0,0,30,8.35,128.57,,,,
0,0.4667,0,1,2,35,7.35,113.46,,,,
1,0.5588,1,0,0,46,7,103.84,,,,
1,0.4857,0,0,0,28,8.17,128.57,,,,
0,0.6176,0,0,0,34,6.94,117.24,,,,
1,0.5294,0,2,1,38,8.29,125.0,,,,
1,0.4,0,1,0,47,7.05,127.9,,,,
1,0.375,1,1,1,29,8.52,157.37,,,,
0,0.5152,0,1,0,32,7.82,121.27,,,,
1,0.6389,1,0,1,29,8.7,175.0,,,,
1,0.3784,1,0,2,33,7.94,125.71,,,,
1,0.4737,1,1,0,42,8.52,131.57,,,,
1,0.5429,1,0,1,33,7.94,112.9,,,,
0,0.6154,0,0,1,35,7.88,133.33,,,,
0,0.359,1,1,1,41,8.11,147.5,,,,
1,0.625,0,1,1,33,7.64,120.4,,,,
1,0.4634,1,0,1,41,7.58,113.95,,,,
0,0.4524,1,0,0,51,6.11,88.0,,,,
0,0.5349,1,1,2,35,8.58,135.29,,,,
0,0.3846,0,0,1,39,6.23,124.32,,,,
1,0.4318,2,0,1,39,6.58,94.73,,,,
1,0.4,1,1,1,30,7.47,120.0,,,,
0,0.4565,1,0,1,34,7.94,140.62,,,,
0,0.5,0,0,0,60,4.7,81.25,,,,
1,0.4043,1,1,1,40,7.82,117.77,,,,
0,1.0,0,0,1,49,6.88,142.42,,,,
1,0.4583,1,0,1,33,8.52,175.0,,,,
0,0.0,1,1,2,35,8.94,139.62,,,,
1,0.5435,0,1,1,32,8.58,151.21,,,,
1,0.5,1,1,2,38,6.94,123.91,,,,
0,0.451,1,0,0,36,7.7,121.62,,,,
1,0.5,0,1,1,47,6.47,138.29,,,,
1,0.4286,0,1,1,47,7.23,173.91,,,,
0,0.58,0,0,0,39,6.64,166.66,,,,
0,0.4815,0,0,0,46,6.23,96.0,,,,
1,0.5769,0,1,2,29,9.29,132.5,,,,
1,0.5849,1,0,1,38,8.41,126.47,,,,
1,0.5088,1,2,1,34,11.35,182.22,,,,
1,0.4615,1,0,0,37,7.05,86.48,,,,
0,0.5,0,0,0,56,5.35,132.14,,,,
0,0.5536,1,0,1,30,8.05,120.51,,,,
1,0.5667,0,0,0,37,6.17,109.09,,,,
1,0.4912,1,1,2,31,9.17,155.73,,,,
1,0.5088,1,0,0,40,7.11,123.52,,,,
1,0.4167,0,0,0,34,8.52,170.37,,,,
0,0.4746,0,0,0,49,6,96.15,,,,
0,0.431,0,0,1,44,6.41,103.44,,,,
0,0.4762,1,1,2,32,8.23,153.19,,,,
0,0.4426,1,1,0,36,6.05,100.0,,,,
1,0.5556,0,1,1,39,8,127.08,,,,
0,0.4848,1,1,1,39,7.94,169.04,,,,
0,0.4769,1,0,0,37,7.35,111.11,,,,
0,0.5753,1,0,0,47,5.7,150.0,,,,
1,0.3077,0,2,1,41,8.11,183.87,,,,
0,0.4928,0,1,1,28,8.52,142.0,,,,
0,0.5694,1,0,0,44,7.52,95.91,,,,
1,0.5753,0,0,0,41,6.58,95.34,,,,
1,0.2857,0,0,1,40,6.64,95.34,,,,
1,0.5417,2,0,0,37,6.76,200.0,,,,
0,0.4932,1,0,0,53,4.7,82.6,,,,
0,0.2581,0,1,1,37,6.58,112.5,,,,
1,0.2813,1,0,2,39,8.05,151.72,,,,
0,0.5854,0,1,1,35,7.94,123.4,,,,
1,0.2941,0,0,0,48,5.05,100.0,,,,
1,0.4937,0,1,1,34,7.7,124.44,,,,
0,0.5882,1,0,0,49,5.88,131.57,,,,
0,0.593,0,1,1,26,9.17,167.79,,,,
1,0.2778,1,1,1,34,12.88,273.68,,,,
0,0.481,0,0,0,35,7.41,147.61,,,,
1,0.4875,1,1,2,27,9.88,161.01,,,,
0,0.5375,0,0,0,35,8.05,212.5,,,,
1,0.2632,0,1,1,31,7.11,118.6,,,,
0,0.494,0,0,0,53,6.23,125.0,,,,
1,0.2564,0,1,1,31,8.35,115.55,,,,
0,0.5366,0,1,1,46,8.35,131.7,,,,
0,0.5422,0,0,0,48,6.82,134.48,,,,
1,0.2439,0,1,0,41,6.82,113.63,,,,
1,0.4824,0,0,0,45,6.7,113.95,,,,
0,0.4824,0,0,0,35,6,91.66,,,,
0,0.5843,0,1,1,29,8.94,143.9,,,,
0,0.4767,1,1,1,42,7.64,128.26,,,,
1,0.4828,1,0,2,35,7.7,132.0,,,,
1,0.4884,0,0,1,38,7.35,150.0,,,,
1,0.5581,1,1,1,35,8.64,159.45,,,,
1,0.4773,1,0,1,42,7.64,102.27,,,,
1,0.5517,1,0,1,36,6.52,114.28,,,,
1,0.4719,1,1,0,38,7.64,152.94,,,,
0,0.4615,2,1,2,32,7.76,134.14,,,,
0,0.5161,2,0,0,49,6.17,109.37,,,,
0,0.56,0,0,1,40,8.23,166.66,,,,
0,0.5474,1,0,0,33,6.58,127.27,,,,
1,0.4681,1,0,2,31,8.17,125.71,,,,
1,0.5567,0,0,0,36,6.52,165.0,,,,
0,0.5417,1,0,1,36,7.76,130.0,,,,
0,0.551,1,1,1,41,8.11,216.12,,,,
0,0.5253,1,1,2,35,8.47,165.85,,,,
1,0.5489999999999999,1,0,1,38,7.82,114.28,,,,
0,0.5741,0,2,1,38,8.41,157.44,,,,
1,0.6106,2,1,1,27,11.35,201.92,,,,
1,0.5283,0,0,1,45,7.52,143.47,,,,
0,0.4953,1,1,1,32,8.05,126.08,,,,
1,0.5,0,2,1,38,8,150.0,,,,
0,0.5094,1,0,1,41,7.58,111.42,,,,
0,0.514,1,0,0,47,6.88,114.28,,,,
0,0.5182,1,1,1,32,9.05,134.61,,,,
0,0.4911,1,0,0,49,5.41,126.92,,,,
1,0.5179,0,1,0,37,7.23,141.46,,,,
1,0.5043,1,1,2,35,11.17,205.26,,,,
1,0.4211,1,0,0,42,7.94,103.22,,,,
0,0.5175,0,0,1,37,8.76,195.45,,,,
1,0.4174,0,0,0,37,7.17,129.41,,,,
0,0.5691,1,0,0,44,5.29,104.16,,,,
1,0.6077,2,2,2,33,10.17,151.11,,,,
0,0.5128,0,0,0,64,5.47,170.0,,,,
0,0.5748,1,2,1,24,9.58,123.4,,,,
0,0.4202,1,2,2,24,10.17,172.72,,,,
0,0.5167,1,0,0,39,6.35,121.21,,,,
1,0.5725,1,1,1,30,7.64,125.0,,,,
0,0.8333,1,2,1,24,9.41,177.77,,,,
0,0.5161,1,2,1,33,7.7,162.5,,,,
0,0.25,1,0,0,33,8.11,106.25,,,,
0,0.5192,0,0,0,44,5.82,112.5,,,,
0,0.5735,1,1,0,45,6.35,118.6,,,,
0,0.5197,0,0,0,45,6,122.22,,,,
1,0.4331,1,1,1,34,10.05,240.0,,,,
0,0.5,1,2,1,30,8.52,150.0,,,,
0,0.25,0,0,0,49,4.76,95.34,,,,
0,0.5833,0,0,0,44,6.05,93.93,,,,
1,0.5191,2,0,1,38,7.82,153.84,,,,
1,0.5147,0,1,1,31,9.17,181.57,,,,
0,0.5674,0,0,0,32,8,137.14,,,,
0,0.4741,0,1,0,49,5.64,150.0,,,,
0,0.5704,0,0,1,40,8.23,144.11,,,,
0,0.5149,0,0,1,45,8.52,147.36,,,,
1,0.5538,1,1,1,32,8.82,174.35,,,,
0,0.5764,0,1,1,34,8.52,145.45,,,,
0,0.5221,1,0,1,29,8.52,156.0,,,,
1,0.5,0,2,1,31,9.76,202.63,,,,
0,0.3684,0,0,1,33,7.88,107.5,,,,
1,0.5,0,1,1,32,8.94,162.5,,,,
1,0.5035,1,0,0,44,7.17,200.0,,,,
0,0.5286,0,1,1,28,8.58,157.89,,,,
1,0.4966,1,0,1,37,7.58,140.62,,,,
1,0.4898,0,0,0,42,6.47,89.28,,,,
1,0.4255,0,2,1,27,9.76,153.48,,,,
0,0.5245,1,1,1,34,6.76,120.93,,,,
0,0.4444,1,2,1,22,8.82,163.46,,,,
0,0.4225,1,1,1,27,9.64,176.47,,,,
0,0.5205,2,0,1,45,6.17,105.71,,,,
0,0.5806,2,0,1,47,5.94,129.16,,,,
0,0.6031,1,0,1,41,8.23,148.27,,,,
0,0.5203,0,0,1,39,8.35,191.3,,,,
1,0.4257,1,0,2,39,10.41,168.96,,,,
1,0.4837,1,2,1,43,9.76,163.63,,,,
0,0.4803,1,1,2,31,9.58,180.48,,,,
0,0.4805,0,2,1,37,7.64,167.74,,,,
1,0.5625,0,1,1,36,8.58,213.51,,,,
1,0.5741,0,0,0,46,6.41,138.09,,,,
1,0.4211,1,1,1,29,10,195.0,,,,
0,0.5192,0,0,0,36,8.58,144.0,,,,
0,0.6071,0,1,0,45,5.82,129.26,,,,
0,0.4808,0,1,0,29,7.58,130.76,,,,
0,0.5814,1,1,1,36,7.82,166.66,,,,
1,0.5795,1,2,1,31,10.35,176.92,,,,
