match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,44,4.93,104.54,,,,
0,0.0,0,0,0,33,8.05,168.75,,,,
0,1.0,1,0,0,45,4.93,125.0,,,,
1,0.0,1,0,1,26,9.28,153.57,,,,
0,0.0,1,0,0,38,6.08,145.0,,,,
0,0.75,1,1,0,28,8.79,161.29,,,,
0,0.8,0,0,0,38,6.32,108.69,,,,
1,0.2857,1,0,0,35,7.31,216.66,,,,
1,0.7143,1,0,0,31,9.04,112.9,,,,
1,0.25,0,0,1,34,6.9,120.51,,,,
0,0.75,0,0,0,24,6.65,134.78,,,,
1,0.5,1,0,0,30,6.82,117.5,,,,
0,0.6,1,0,1,29,7.06,117.94,,,,
1,0.2,0,0,0,32,7.47,240.0,,,,
1,0.2,0,0,0,32,7.64,240.0,,,,
0,0.5,0,1,1,32,8.79,162.5,,,,
0,0.25,1,0,1,26,8.95,138.23,,,,
0,0.4167,0,0,1,25,8.63,129.41,,,,
1,0.8462,1,2,1,27,9.53,152.38,,,,
1,0.5385,2,0,1,31,9.28,185.71,,,,
1,0.3333,2,1,1,24,9.2,185.71,,,,
0,0.4286,2,0,0,29,7.89,188.23,,,,
1,0.3125,2,1,0,25,9.28,162.79,,,,
0,0.5625,2,0,1,32,6.73,148.0,,,,
0,0.7368,2,0,0,28,7.23,133.33,,,,
0,0.2632,2,0,0,36,6.24,108.1,,,,
0,0.7143,2,0,0,36,6.08,111.42,,,,
1,0.5789,2,0,1,27,9.04,150.0,,,,
1,0.6364,2,2,1,28,9.61,191.17,,,,
1,0.6087,2,0,1,30,8.3,117.94,,,,
0,0.5714,2,0,0,40,4.19,107.14,,,,
0,0.4783,2,0,0,42,6.57,186.95,,,,
1,0.3333,2,0,1,30,7.47,205.55,,,,
0,0.36,2,1,0,24,7.64,155.88,,,,
0,0.32,2,0,0,32,5.58,84.37,,,,
0,0.32,2,0,0,45,5.17,183.33,,,,
0,0.5926,2,0,1,33,7.39,114.28,,,,
1,0.3333,2,1,1,33,7.47,137.2,,,,
0,0.3214,2,0,1,37,7.23,138.7,,,,
0,0.4286,2,0,1,28,7.23,133.33,,,,
1,0.4483,2,0,0,36,5.75,157.14,,,,
0,0.5862,1,0,0,31,7.56,118.42,,,,
1,0.6129,0,1,0,20,10.35,196.87,,,,
0,0.4375,0,0,0,36,5.17,112.5,,,,
1,0.3793,1,0,0,25,8.46,134.78,,,,
0,0.4667,0,0,1,32,6.16,86.48,,,,
1,0.5588,1,0,0,35,7.39,71.42,,,,
1,0.4857,0,0,0,19,8.54,140.74,,,,
0,0.6176,0,0,0,22,8.13,152.94,,,,
1,0.5294,0,0,1,30,8.46,140.62,,,,
1,0.4,0,0,0,34,7.56,128.12,,,,
1,0.375,1,1,1,24,8.71,160.86,,,,
0,0.5152,0,0,0,24,7.97,125.71,,,,
1,0.6389,1,0,0,26,7.64,115.38,,,,
1,0.3784,1,0,1,25,6.9,140.0,,,,
1,0.4737,1,0,0,33,9.2,159.09,,,,
1,0.5429,1,0,0,25,8.71,118.51,,,,
0,0.6154,0,0,1,27,8.95,133.33,,,,
