match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,55,4.97,104.54,,,,
0,1.0,0,0,0,55,5.04,104.54,,,,
0,0.0,0,1,1,43,8.17,180.64,,,,
0,1.0,1,0,0,50,5.17,132.0,,,,
1,0.0,1,2,1,32,9.76,164.7,,,,
0,0.0,1,0,0,49,5.8,145.0,,,,
0,0.75,1,1,1,37,8.1,145.94,,,,
0,0.8,0,0,0,47,6.06,132.25,,,,
1,0.2857,1,0,0,40,7.78,216.66,,,,
1,0.7143,1,1,1,35,9.38,147.61,,,,
1,0.25,0,1,2,38,8.29,150.0,,,,
0,0.75,0,0,0,34,6.38,134.78,,,,
1,0.5,1,0,0,37,6.31,109.09,,,,
0,0.6,1,1,1,39,6.76,122.0,,,,
1,0.2,0,0,0,37,7.72,240.0,,,,
0,0.5,0,1,1,40,8.1,157.14,,,,
0,0.25,1,0,1,37,8.29,138.23,,,,
0,0.4167,0,1,1,34,8.55,142.22,,,,
1,0.8462,1,2,1,34,9.51,166.66,,,,
1,0.5385,2,1,2,37,9.82,185.71,,,,
1,0.3333,2,1,1,25,9.19,185.71,,,,
0,0.4286,2,0,1,38,7.78,135.71,,,,
1,0.3125,2,1,1,30,9.44,157.77,,,,
0,0.5625,2,0,1,37,6.63,148.0,,,,
0,0.7368,2,1,1,35,6.82,125.0,,,,
0,0.2632,2,0,0,40,6.38,108.1,,,,
0,0.7143,2,0,1,42,6.89,111.42,,,,
1,0.5789,2,0,1,35,8.61,132.35,,,,
1,0.6364,2,2,1,35,9.38,175.0,,,,
1,0.6087,2,1,2,35,9.51,132.0,,,,
0,0.5714,2,0,1,45,5.42,110.71,,,,
0,0.4783,2,0,0,50,6.19,186.95,,,,
1,0.3333,2,0,1,37,7.34,205.55,,,,
0,0.36,2,1,0,36,6.82,157.89,,,,
0,0.32,2,0,1,38,6.25,106.25,,,,
0,0.32,2,0,0,54,5.23,183.33,,,,
0,0.5926,2,0,1,39,7.46,112.19,,,,
1,0.3333,2,1,1,38,8.17,155.0,,,,
0,0.3214,2,1,1,38,7.53,133.33,,,,
0,0.4286,2,0,1,33,7.14,133.33,,,,
1,0.4483,2,0,1,40,6.89,89.47,,,,
0,0.5862,1,1,1,41,7.21,116.66,,,,
1,0.6129,0,1,0,21,10.72,196.87,,,,
0,0.4375,0,0,0,47,4.97,108.33,,,,
1,0.3793,1,0,0,29,8.36,131.25,,,,
0,0.4667,0,1,1,35,7.08,104.16,,,,
1,0.5588,1,0,0,42,7.02,150.0,,,,
1,0.4857,0,0,0,24,8.36,128.57,,,,
0,0.6176,0,0,0,32,7.14,130.43,,,,
1,0.5294,0,1,1,35,8.29,125.0,,,,
1,0.4,0,0,0,45,6.63,115.38,,,,
1,0.375,1,1,1,29,8.74,161.4,,,,
0,0.5152,0,1,0,29,7.91,123.91,,,,
1,0.6389,1,0,1,28,7.91,117.14,,,,
1,0.3784,1,0,2,31,7.53,131.25,,,,
1,0.4737,1,0,0,38,8.61,133.33,,,,
1,0.5429,1,0,1,32,8.04,112.9,,,,
0,0.6154,0,0,1,31,8.29,133.33,,,,
0,0.359,1,1,0,40,7.21,148.71,,,,
1,0.625,0,0,1,32,7.02,111.36,,,,
1,0.4634,1,0,1,39,7.27,107.5,,,,
0,0.4524,1,0,0,51,5.74,88.0,,,,
0,0.5349,1,1,1,32,8.8,135.29,,,,
0,0.3846,0,0,1,38,5.68,124.32,,,,
1,0.4318,2,0,1,38,6.51,100.0,,,,
1,0.4,1,1,1,28,7.65,126.66,,,,
0,0.4565,1,0,1,31,8.04,140.62,,,,
0,0.5,0,0,0,57,4.78,79.31,,,,
1,0.4043,1,1,1,37,7.97,117.77,,,,
0,1.0,0,0,1,44,7.21,146.87,,,,
1,0.4583,1,0,1,33,8.17,102.7,,,,
0,0.0,1,1,2,34,8.55,129.16,,,,
0,0.0,1,1,2,34,8.61,129.16,,,,
1,0.5435,0,1,1,32,8.36,151.21,,,,
1,0.5,1,1,1,35,6.82,125.0,,,,
0,0.451,1,0,0,33,7.34,129.41,,,,
1,0.5,0,1,1,45,6.38,138.09,,,,
1,0.4286,0,1,1,44,6.82,157.14,,,,
0,0.58,0,0,0,36,6.82,166.66,,,,
0,0.4815,0,0,0,42,6.51,96.0,,,,
1,0.5769,0,1,2,28,8.87,132.5,,,,
1,0.5849,1,0,1,34,8.23,126.47,,,,
1,0.5088,1,2,1,33,11.68,195.12,,,,
1,0.4615,1,0,0,32,6.89,86.48,,,,
0,0.5,0,0,0,54,5.17,120.0,,,,
0,0.5536,1,0,1,27,7.91,108.1,,,,
1,0.5667,0,0,0,35,6,109.09,,,,
1,0.4912,1,1,1,31,8.48,142.59,,,,
1,0.5088,1,0,0,39,7.08,123.33,,,,
1,0.4167,0,0,0,34,7.97,156.0,,,,
0,0.4746,0,0,0,43,6.31,100.0,,,,
0,0.431,0,0,0,42,6.06,103.7,,,,
0,0.4762,1,1,2,29,8.42,155.55,,,,
0,0.4426,1,1,0,31,6.38,100.0,,,,
1,0.5556,0,0,1,38,7.72,116.66,,,,
0,0.4848,1,1,1,36,8.04,169.04,,,,
0,0.4769,1,0,0,36,7.08,111.11,,,,
0,0.5753,1,0,0,45,5.8,150.0,,,,
1,0.3077,0,1,1,40,8.29,183.87,,,,
0,0.4928,0,1,1,27,8.61,142.22,,,,
0,0.5694,1,0,0,42,7.34,97.77,,,,
1,0.5753,0,0,0,39,6.12,95.34,,,,
1,0.2857,0,0,1,38,6.7,97.56,,,,
1,0.5417,2,0,0,34,6.7,200.0,,,,
0,0.4932,1,0,0,49,4.59,82.6,,,,
0,0.4932,1,0,0,49,4.65,82.6,,,,
0,0.2581,0,1,1,34,6.76,112.5,,,,
1,0.2813,1,0,2,37,7.46,151.72,,,,
0,0.5854,0,0,1,32,7.72,114.63,,,,
0,0.5854,0,0,1,32,7.78,114.63,,,,
1,0.2941,0,0,0,47,5.04,100.0,,,,
1,0.4937,0,0,1,33,7.65,122.5,,,,
0,0.5882,1,0,0,45,5.8,131.57,,,,
0,0.593,0,1,1,25,8.61,161.53,,,,
1,0.2778,1,1,1,32,12.7,285.18,,,,
0,0.481,0,0,0,35,7.53,147.61,,,,
1,0.4875,1,1,2,24,10.08,163.79,,,,
0,0.5375,0,0,0,33,7.85,212.5,,,,
1,0.2632,0,0,1,31,6.63,122.5,,,,
