match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,40,5.18,104.54,,,,
0,0.0,0,0,0,33,7.72,123.8,,,,
0,1.0,1,0,0,43,4.9,133.33,,,,
1,0.0,1,0,1,25,8.72,166.66,,,,
0,0.0,1,0,0,34,6.45,145.0,,,,
0,0.75,1,0,0,26,8.9,169.23,,,,
0,0.8,0,0,0,37,5.36,109.52,,,,
1,0.2857,1,0,0,32,7.18,216.66,,,,
1,0.7143,1,0,0,28,9.09,107.69,,,,
1,0.25,0,0,1,32,6.9,122.85,,,,
0,0.75,0,0,0,21,6.81,134.78,,,,
1,0.5,1,0,0,28,6.54,108.82,,,,
0,0.6,1,0,0,28,6.27,102.77,,,,
1,0.2,0,0,0,30,7.54,240.0,,,,
0,0.5,0,1,1,30,8.72,151.35,,,,
0,0.25,1,0,1,24,9.18,146.87,,,,
0,0.4167,0,0,1,23,8.63,136.66,,,,
1,0.8462,1,1,1,26,9.45,156.41,,,,
1,0.5385,2,0,1,27,9.45,185.71,,,,
0,0.5,2,0,1,25,8.9,180.95,,,,
1,0.3333,2,1,1,21,9.81,185.71,,,,
0,0.4286,2,0,0,29,7.36,188.23,,,,
1,0.3125,2,1,0,24,9.18,169.23,,,,
0,0.5625,2,0,1,29,7.09,148.0,,,,
0,0.7368,2,0,0,28,6.27,104.0,,,,
0,0.2632,2,0,0,34,6,102.85,,,,
0,0.7143,2,0,0,34,5.9,111.42,,,,
1,0.5789,2,0,0,25,8.27,157.89,,,,
1,0.6364,2,1,1,27,9.27,189.65,,,,
1,0.6087,2,0,1,28,8.36,122.22,,,,
0,0.5714,2,0,0,36,4.27,107.14,,,,
0,0.4783,2,0,0,36,7.18,186.95,,,,
1,0.3333,2,0,1,28,7.81,205.55,,,,
0,0.36,2,0,0,22,7.63,153.33,,,,
0,0.32,2,0,0,30,5.45,111.11,,,,
0,0.32,2,0,0,39,5.63,183.33,,,,
0,0.5926,2,0,0,32,6.81,100.0,,,,
1,0.3333,2,1,1,33,7.45,136.84,,,,
0,0.3214,2,0,1,32,7.72,142.85,,,,
0,0.4286,2,0,1,27,7,133.33,,,,
1,0.4483,2,0,0,34,5.9,157.14,,,,
0,0.5862,1,0,0,29,7.9,126.47,,,,
1,0.6129,0,1,0,16,11.09,196.87,,,,
0,0.4375,0,0,0,33,4.45,88.88,,,,
1,0.3793,1,0,0,22,8.63,134.78,,,,
0,0.4667,0,0,1,29,6.36,91.17,,,,
1,0.5588,1,0,0,33,6.81,71.42,,,,
1,0.4857,0,0,0,15,9.09,148.0,,,,
0,0.6176,0,0,0,22,7.63,178.57,,,,
1,0.5294,0,0,0,29,8.09,146.66,,,,
1,0.4,0,0,0,31,7.72,127.58,,,,
1,0.375,1,1,1,22,8.81,157.14,,,,
0,0.5152,0,0,0,22,8.27,131.25,,,,
1,0.6389,1,0,0,25,7.81,119.04,,,,
1,0.3784,1,0,1,23,7.18,140.0,,,,
1,0.4737,1,0,0,31,8.36,159.09,,,,
1,0.5429,1,0,0,25,8.72,120.0,,,,
0,0.6154,0,0,1,23,9.36,130.0,,,,
0,0.359,1,0,0,32,6.45,139.13,,,,
1,0.625,0,0,0,23,7,100.0,,,,
1,0.4634,1,0,1,28,7.36,142.85,,,,
0,0.4524,1,0,0,37,5.18,88.0,,,,
0,0.5349,1,0,1,27,8.18,100.0,,,,
0,0.3846,0,0,1,27,6.45,135.48,,,,
1,0.4318,2,0,0,29,6.36,104.34,,,,
1,0.4,1,0,1,21,7.54,132.25,,,,
0,0.4565,1,0,1,22,8.27,146.66,,,,
0,0.5,0,0,0,45,4.54,66.66,,,,
1,0.4043,1,0,1,28,6.72,102.56,,,,
0,1.0,0,0,1,34,6.72,165.0,,,,
1,0.4583,1,0,1,27,7.36,102.7,,,,
