match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,40,4.87,104.54,,,,
0,0.0,0,0,0,32,7.87,123.8,,,,
0,1.0,1,0,0,43,4.59,63.63,,,,
1,0.0,1,0,1,25,8.53,159.09,,,,
0,0.0,1,0,0,33,6.28,145.0,,,,
0,0.75,1,0,0,25,9.09,176.0,,,,
0,0.8,0,0,0,35,5.53,109.52,,,,
1,0.2857,1,0,0,31,7.31,216.66,,,,
1,0.7143,1,0,0,27,9.28,112.0,,,,
1,0.25,0,0,1,31,7.03,126.47,,,,
0,0.75,0,0,0,21,6.75,134.78,,,,
1,0.5,1,0,0,26,6.75,108.82,,,,
0,0.6,1,0,0,28,6.28,102.85,,,,
1,0.2,0,0,0,30,7.5,240.0,,,,
1,0.2,0,0,0,30,7.59,240.0,,,,
0,0.5,0,1,1,30,8.53,151.35,,,,
0,0.25,1,0,1,23,9.09,146.87,,,,
0,0.4167,0,0,1,23,8.25,137.93,,,,
1,0.8462,1,1,1,26,9.46,157.89,,,,
1,0.5385,2,0,1,27,9,185.71,,,,
0,0.5,2,0,1,23,9.18,180.95,,,,
1,0.3333,2,1,1,20,10.03,185.71,,,,
0,0.4286,2,0,0,28,7.5,188.23,,,,
1,0.3125,2,1,0,23,9.37,175.67,,,,
0,0.5625,2,0,1,28,7.21,148.0,,,,
0,0.7368,2,0,0,27,6.37,108.69,,,,
0,0.2632,2,0,0,34,6,102.94,,,,
0,0.7143,2,0,0,34,5.9,111.42,,,,
1,0.5789,2,0,0,25,8.34,157.89,,,,
1,0.6364,2,1,1,26,9.46,200.0,,,,
1,0.6087,2,0,1,28,8.15,122.22,,,,
0,0.5714,2,0,0,35,4.31,107.14,,,,
0,0.4783,2,0,0,36,6.93,186.95,,,,
1,0.3333,2,0,1,28,7.87,205.55,,,,
0,0.36,2,0,0,22,7.59,153.33,,,,
0,0.32,2,0,0,30,5.43,111.11,,,,
0,0.32,2,0,0,37,5.81,183.33,,,,
0,0.5926,2,0,0,31,6.93,103.57,,,,
1,0.3333,2,1,1,32,7.5,138.88,,,,
0,0.3214,2,0,1,30,7.96,142.85,,,,
0,0.4286,2,0,1,26,7.03,133.33,,,,
0,0.4286,2,0,1,26,7.12,133.33,,,,
1,0.4483,2,0,0,33,6,157.14,,,,
0,0.5862,1,0,0,29,7.68,118.75,,,,
1,0.6129,0,1,0,14,11.43,203.22,,,,
0,0.4375,0,0,0,31,4.59,88.88,,,,
1,0.3793,1,0,0,22,8.71,134.78,,,,
0,0.4667,0,0,1,27,6.56,96.87,,,,
1,0.5588,1,0,0,33,6.56,71.42,,,,
1,0.4857,0,0,0,15,9.18,150.0,,,,
0,0.6176,0,0,0,21,7.78,178.57,,,,
1,0.5294,0,0,0,29,7.4,121.42,,,,
1,0.4,0,0,0,30,7.87,132.14,,,,
1,0.375,1,1,1,22,8.81,157.14,,,,
0,0.5152,0,0,0,21,8.34,131.25,,,,
1,0.6389,1,0,0,24,7.68,119.04,,,,
1,0.3784,1,0,1,23,6.93,140.0,,,,
1,0.4737,1,0,0,30,8.53,159.09,,,,
1,0.5429,1,0,0,24,8.81,121.73,,,,
0,0.6154,0,0,0,22,9.28,130.0,,,,
0,0.359,1,0,0,32,6.37,139.13,,,,
1,0.625,0,0,0,22,7.12,103.7,,,,
1,0.4634,1,0,1,28,6.93,126.92,,,,
0,0.4524,1,0,0,36,5.25,88.0,,,,
0,0.5349,1,0,1,25,8.43,100.0,,,,
0,0.3846,0,0,1,26,6.56,136.66,,,,
1,0.4318,2,0,0,28,6.46,109.09,,,,
1,0.4,1,0,1,21,7.59,133.33,,,,
0,0.4565,1,0,1,22,8.34,148.27,,,,
0,0.5,0,0,0,44,4.5,66.66,,,,
1,0.4043,1,0,1,27,6.84,102.56,,,,
0,1.0,0,0,1,32,6.93,183.33,,,,
1,0.4583,1,0,1,26,7.5,102.7,,,,
0,0.0,1,0,1,23,7.87,122.85,,,,
1,0.5435,0,0,1,23,9.18,141.93,,,,
1,0.5,1,0,1,29,6.37,117.85,,,,
0,0.451,1,0,0,24,6.75,118.18,,,,
1,0.5,0,0,0,38,4.12,96.0,,,,
1,0.4286,0,0,0,35,4.59,96.77,,,,
1,0.4286,0,0,0,35,4.87,96.77,,,,
0,0.58,0,0,0,26,7.5,166.66,,,,
0,0.4815,0,0,0,27,6.93,96.0,,,,
1,0.5769,0,0,1,22,8.15,153.33,,,,
1,0.5849,1,0,1,26,8.62,136.36,,,,
1,0.5088,1,1,1,29,10.12,210.0,,,,
1,0.5088,1,1,1,29,10.31,206.45,,,,
1,0.4615,1,0,0,26,6.28,146.15,,,,
0,0.5,0,0,0,43,4.03,65.0,,,,
0,0.5536,1,0,0,20,8.53,159.09,,,,
1,0.5667,0,0,0,31,5.25,100.0,,,,
