match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
0,1.0,0,0,0,44,4.94,104.54,,,,
0,0.0,0,0,0,34,7.94,158.82,,,,
0,1.0,1,0,0,46,4.86,125.0,,,,
1,0.0,1,0,1,27,9.16,153.57,,,,
0,0.0,1,0,0,38,6.08,145.0,,,,
0,0.75,1,1,0,28,9,161.29,,,,
0,0.8,0,0,0,38,6.56,170.58,,,,
1,0.2857,1,0,0,36,7.21,216.66,,,,
1,0.7143,1,0,1,31,9.4,128.12,,,,
1,0.25,0,1,1,34,7.13,127.49,,,,
0,0.75,0,0,0,24,6.89,134.78,,,,
1,0.5,1,0,0,30,6.81,114.63,,,,
0,0.6,1,0,1,29,7.13,120.0,,,,
1,0.2,0,0,0,32,7.62,240.0,,,,
0,0.5,0,1,1,32,8.75,160.97,,,,
0,0.25,1,0,1,27,8.83,138.23,,,,
0,0.4167,0,0,1,25,8.59,129.41,,,,
1,0.8462,1,2,1,27,9.48,152.38,,,,
1,0.5385,2,0,1,31,9.24,185.71,,,,
1,0.3333,2,1,1,24,9.16,185.71,,,,
0,0.4286,2,0,0,29,7.86,188.23,,,,
1,0.3125,2,1,0,26,9.16,162.79,,,,
0,0.5625,2,0,1,32,6.72,148.0,,,,
0,0.7368,2,0,0,28,7.21,132.25,,,,
0,0.2632,2,0,0,37,6.16,108.1,,,,
0,0.7143,2,0,0,36,6.48,111.42,,,,
1,0.5789,2,0,1,27,9.08,150.0,,,,
1,0.6364,2,2,1,29,9.48,185.71,,,,
1,0.6087,2,0,1,31,8.18,117.94,,,,
0,0.5714,2,0,0,40,4.45,107.14,,,,
0,0.4783,2,0,0,43,6.48,186.95,,,,
1,0.3333,2,0,1,30,7.45,205.55,,,,
0,0.36,2,1,0,24,7.62,155.88,,,,
0,0.32,2,0,0,33,5.51,84.37,,,,
0,0.32,2,0,0,45,5.43,183.33,,,,
0,0.5926,2,0,1,33,7.37,113.88,,,,
1,0.3333,2,1,1,33,7.45,137.2,,,,
0,0.3214,2,0,1,37,7.21,137.5,,,,
0,0.4286,2,0,1,28,7.62,133.33,,,,
1,0.4483,2,0,0,37,5.67,157.14,,,,
0,0.5862,1,0,0,32,7.45,115.38,,,,
1,0.6129,0,1,0,20,10.29,196.87,,,,
0,0.4375,0,0,0,36,5.18,111.76,,,,
0,0.4375,0,0,0,36,5.27,111.76,,,,
1,0.3793,1,0,0,26,8.35,134.78,,,,
0,0.4667,0,0,1,32,6.16,86.48,,,,
1,0.5588,1,0,0,36,7.29,71.42,,,,
1,0.4857,0,0,0,19,8.51,140.74,,,,
0,0.6176,0,0,0,23,8.02,152.94,,,,
1,0.5294,0,0,1,30,8.43,140.62,,,,
1,0.4,0,0,0,35,7.45,128.12,,,,
1,0.375,1,1,1,24,8.67,160.86,,,,
0,0.5152,0,0,0,24,8.02,125.71,,,,
1,0.6389,1,0,0,26,7.62,114.81,,,,
1,0.3784,1,0,1,25,6.89,140.0,,,,
1,0.4737,1,0,0,34,9.08,159.09,,,,
1,0.5429,1,0,0,25,8.67,117.85,,,,
0,0.6154,0,0,1,28,8.83,133.33,,,,
0,0.359,1,0,0,36,6.4,139.28,,,,
1,0.625,0,0,1,25,7.54,127.58,,,,
1,0.4634,1,0,1,31,7.7,136.66,,,,
0,0.4524,1,0,0,41,5.51,88.0,,,,
0,0.5349,1,0,1,30,7.7,97.29,,,,
0,0.3846,0,0,1,30,6.16,132.35,,,,
1,0.4318,2,0,0,32,6.16,96.55,,,,
1,0.4,1,0,1,24,7.37,127.77,,,,
0,0.4565,1,0,1,24,8.1,140.62,,,,
0,0.4565,1,0,1,24,8.51,140.62,,,,
0,0.5,0,0,0,50,4.29,66.66,,,,
1,0.4043,1,1,1,29,7.29,120.45,,,,
0,1.0,0,0,1,38,6.72,154.54,,,,
1,0.4583,1,0,1,29,7.45,102.7,,,,
0,0.0,1,0,1,28,7.45,119.51,,,,
1,0.5435,0,0,1,26,8.75,140.0,,,,
1,0.5,1,0,1,33,6.16,115.62,,,,
0,0.451,1,0,0,27,6.97,115.99,,,,
1,0.5,0,0,0,41,4.94,113.79,,,,
1,0.4286,0,0,0,39,5.02,96.87,,,,
0,0.58,0,0,0,29,7.45,166.66,,,,
0,0.4815,0,0,0,31,6.56,96.0,,,,
1,0.5769,0,1,1,23,8.91,141.66,,,,
1,0.5849,1,0,1,29,8.51,128.0,,,,
1,0.5088,1,1,1,31,10.54,211.76,,,,
1,0.4615,1,0,0,27,6.48,80.0,,,,
0,0.5,0,0,0,46,4.7,80.76,,,,
0,0.5536,1,0,0,22,8.27,159.09,,,,
1,0.5667,0,0,0,31,5.83,124.0,,,,
1,0.4912,1,1,1,25,8.1,138.09,,,,
1,0.5088,1,0,0,33,6.89,157.89,,,,
1,0.4167,0,0,0,28,7.62,156.0,,,,
0,0.4746,0,0,0,36,6.32,117.64,,,,
0,0.431,0,0,0,36,6,103.7,,,,
0,0.4762,1,0,1,27,7.21,132.43,,,,
0,0.4426,1,0,0,23,6.81,112.82,,,,
1,0.5556,0,0,0,33,6.24,96.77,,,,
0,0.4848,1,0,1,32,6.97,140.0,,,,
0,0.4769,1,0,0,29,7.62,111.53,,,,
0,0.5753,1,0,0,38,5.75,150.0,,,,
1,0.3077,0,1,1,33,7.86,183.87,,,,
0,0.4928,0,1,1,23,8.91,152.63,,,,
0,0.5694,1,0,0,36,7.13,97.22,,,,
1,0.5753,0,0,0,29,6.48,94.44,,,,
1,0.2857,0,0,0,34,5.67,96.87,,,,
1,0.5417,2,0,0,26,7.05,200.0,,,,
0,0.4932,1,0,0,44,3.72,82.6,,,,
0,0.2581,0,1,1,28,6.89,116.27,,,,
1,0.2813,1,0,1,31,7.29,151.72,,,,
0,0.5854,0,0,0,30,6.64,111.42,,,,
1,0.2941,0,0,0,40,5.1,112.0,,,,
1,0.4937,0,0,1,30,7.13,115.62,,,,
0,0.5882,1,0,0,33,6.48,131.57,,,,
0,0.593,0,1,1,20,8.83,170.45,,,,
1,0.2778,1,1,1,28,12.4,267.44,,,,
0,0.481,0,0,0,28,6.97,100.0,,,,
1,0.4875,1,1,1,22,9.48,157.44,,,,
0,0.5375,0,0,0,24,8.02,212.5,,,,
1,0.2632,0,0,0,29,5.67,106.89,,,,
0,0.494,0,0,0,47,4.94,125.0,,,,
1,0.2564,0,0,1,25,7.78,105.26,,,,
0,0.5366,0,0,1,31,8.67,118.42,,,,
0,0.5422,0,0,0,38,6.32,109.67,,,,
1,0.2439,0,0,0,32,6.24,118.42,,,,
1,0.4824,0,0,0,36,6,109.09,,,,
0,0.4824,0,0,0,28,5.27,93.93,,,,
0,0.5843,0,1,1,25,8.83,148.71,,,,
0,0.4767,1,0,1,34,6.08,90.32,,,,
1,0.4828,1,0,1,31,7.21,134.78,,,,
1,0.4884,0,0,1,25,7.7,156.66,,,,
1,0.5581,1,1,1,27,8.75,168.57,,,,
1,0.4773,1,0,1,31,7.13,161.53,,,,
1,0.5517,1,0,0,34,5.1,100.0,,,,
1,0.4719,1,1,0,32,7.45,152.94,,,,
0,0.4615,2,0,1,27,6.97,114.28,,,,
0,0.5376,2,0,0,42,4.21,84.0,,,,
