match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,1,21,8.46,154.54,,,,
1,0.5,0,0,0,24,9.21,131.81,,,,
0,0.5,0,0,0,28,5.67,140.0,,,,
0,0.0,1,0,0,25,7.82,181.25,,,,
0,0.5,1,0,0,23,8.89,166.66,,,,
1,0.0,1,1,1,20,9.53,203.57,,,,
0,1.0,0,0,0,30,7.5,168.75,,,,
0,0.6667,1,0,0,27,8.25,220.0,,,,
0,0.3333,0,0,0,23,6.85,111.76,,,,
0,0.0,1,0,0,31,5.14,118.18,,,,
1,0.3333,0,0,0,24,6.64,123.52,,,,
1,0.25,1,0,1,18,9.1,142.85,,,,
1,0.5,1,1,0,24,8.57,172.41,,,,
0,0.5,1,0,0,19,7.39,141.17,,,,
1,0.2,1,0,1,17,8.14,128.12,,,,
1,0.4,1,0,1,25,8.78,141.66,,,,
1,0.8,1,0,0,26,7.07,212.5,,,,
0,0.6667,1,0,0,34,5.03,84.61,,,,
0,0.1667,1,0,0,31,6.42,191.66,,,,
0,0.3333,0,0,1,21,8.03,160.0,,,,
0,0.5714,1,0,0,16,8.14,141.66,,,,
0,0.7143,0,0,1,23,7.28,133.33,,,,
0,0.625,0,0,0,23,7.28,95.45,,,,
0,0.4286,0,0,0,34,4.92,89.65,,,,
1,0.2222,1,0,1,21,7.28,141.93,,,,
1,0.2222,1,0,1,21,7.39,141.93,,,,
0,0.5,0,0,0,40,4.17,100.0,,,,
1,0.2222,1,0,1,21,9.42,122.58,,,,
1,0.2222,1,0,1,21,9.64,122.58,,,,
0,0.6667,1,0,1,20,12,222.72,,,,
0,0.4545,1,0,0,33,6.85,130.0,,,,
0,0.8,1,0,0,34,5.67,120.0,,,,
1,0.6,0,1,1,22,8.14,141.66,,,,
1,0.6364,0,0,0,29,4.28,52.63,,,,
0,0.7273,0,0,1,23,7.28,135.71,,,,
1,0.5833,0,1,1,16,10.39,166.66,,,,
0,0.8333,0,0,1,26,5.78,83.33,,,,
0,0.5385,1,0,0,27,5.57,69.56,,,,
0,0.4615,1,0,0,26,5.14,83.33,,,,
0,0.5714,2,0,0,35,4.71,135.29,,,,
0,0.8,2,0,0,19,7.07,115.15,,,,
1,0.5625,2,0,0,21,6.1,130.0,,,,
1,0.8125,2,0,0,27,5.78,106.66,,,,
0,0.1429,2,0,0,42,2.89,83.33,,,,
1,0.5556,2,1,1,20,8.89,185.18,,,,
1,0.4667,2,0,1,26,7.92,200.0,,,,
