match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,1,22,8.65,159.45,,,,
1,0.5,0,0,0,26,9.24,138.46,,,,
0,0.5,0,0,0,29,5.6,140.0,,,,
0,0.0,1,0,0,28,7.37,181.25,,,,
0,0.5,1,0,0,25,8.45,157.69,,,,
1,0.0,1,1,1,21,9.34,190.62,,,,
0,1.0,0,0,0,32,7.18,168.75,,,,
0,0.6667,1,0,0,32,7.57,220.0,,,,
0,0.3333,0,0,0,25,7.37,111.76,,,,
0,0.0,1,0,0,33,5.31,90.0,,,,
1,0.3333,0,0,0,26,6.39,123.52,,,,
1,0.25,1,0,1,19,9.14,145.16,,,,
1,0.5,1,1,0,26,8.75,172.41,,,,
0,0.5,1,0,0,20,7.47,141.17,,,,
1,0.2,1,0,1,17,7.96,123.52,,,,
1,0.4,1,0,1,26,8.55,135.71,,,,
1,0.8,1,0,0,28,7.37,212.5,,,,
0,0.6667,1,0,0,35,5.4,96.42,,,,
0,0.1667,1,0,0,32,6.59,184.61,,,,
0,0.3333,0,0,1,22,7.86,132.0,,,,
0,0.5714,1,0,0,16,8.26,137.03,,,,
0,0.7143,0,0,1,24,7.37,136.11,,,,
0,0.625,0,0,0,25,7.27,95.45,,,,
0,0.4286,0,0,0,35,5.6,89.65,,,,
1,0.2222,1,0,1,22,7.67,141.93,,,,
0,0.5,0,0,0,43,4.32,100.0,,,,
1,0.2222,1,0,1,21,9.34,118.18,,,,
0,0.6667,1,1,1,22,11.31,208.33,,,,
0,0.4545,1,0,0,34,6.98,127.27,,,,
0,0.8,1,0,0,35,6,120.0,,,,
1,0.6,0,1,1,24,8.26,145.0,,,,
1,0.6364,0,0,0,33,4.03,52.63,,,,
0,0.7273,0,0,1,25,7.47,141.93,,,,
1,0.5833,0,1,1,16,10.62,177.77,,,,
0,0.8333,0,0,1,27,6.09,90.9,,,,
0,0.5385,1,0,0,30,5.6,100.0,,,,
0,0.4615,1,0,0,26,5.6,83.33,,,,
0,0.5714,2,0,0,39,4.42,135.29,,,,
0,0.8,2,0,0,20,7.47,115.15,,,,
