match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,0,1,11,12.41,210.52,,,,
1,0.5,0,0,0,15,8.68,150.0,,,,
0,0.5,0,0,0,17,7.44,188.88,,,,
0,0.0,1,0,0,18,7.24,158.33,,,,
0,0.5,1,0,0,16,9.1,144.44,,,,
1,0.0,1,0,0,13,8.27,200.0,,,,
0,1.0,0,0,0,14,9.51,200.0,,,,
0,0.6667,1,0,0,16,8.68,207.14,,,,
0,0.3333,0,0,0,9,8.27,150.0,,,,
0,0.0,1,0,0,20,4.55,118.18,,,,
1,0.3333,0,0,0,17,4.96,68.42,,,,
1,0.25,1,0,1,8,10.96,152.94,,,,
1,0.5,1,0,0,16,7.86,191.66,,,,
0,0.5,1,0,0,11,7.65,142.1,,,,
1,0.2,1,0,0,12,7.65,111.76,,,,
1,0.4,1,0,0,11,8.27,150.0,,,,
1,0.8,1,0,0,14,7.24,172.72,,,,
0,0.6667,1,0,0,23,3.93,75.0,,,,
0,0.1667,1,0,0,18,5.58,100.0,,,,
0,0.3333,0,0,0,13,6.41,177.77,,,,
0,0.5714,1,0,0,6,9.31,135.29,,,,
0,0.7143,0,0,0,14,8.27,145.0,,,,
0,0.625,0,0,0,14,7.44,300.0,,,,
0,0.4286,0,0,0,17,4.75,145.45,,,,
1,0.2222,1,0,0,13,7.65,173.33,,,,
0,0.5,0,0,0,21,4.34,100.0,,,,
1,0.2222,1,0,0,14,8.68,131.25,,,,
0,0.6667,1,0,0,15,8.68,123.8,,,,
0,0.4545,1,0,0,18,6.41,110.52,,,,
0,0.8,1,0,0,21,4.75,107.69,,,,
1,0.6,0,0,0,17,5.79,141.66,,,,
1,0.6364,0,0,0,17,4.55,62.5,,,,
0,0.7273,0,0,0,12,7.86,133.33,,,,
1,0.5833,0,0,1,10,10.75,168.75,,,,
0,0.8333,0,0,0,16,5.58,100.0,,,,
0,0.8333,0,0,0,16,5.79,100.0,,,,
0,0.5385,1,0,0,18,3.72,80.0,,,,
0,0.4615,1,0,0,12,6.82,138.46,,,,
0,0.5714,2,0,0,16,6,163.63,,,,
0,0.8,2,0,0,12,7.65,111.76,,,,
1,0.5625,2,0,0,11,6.82,146.66,,,,
1,0.8125,2,0,0,18,3.51,81.25,,,,
0,0.1429,2,0,0,23,3.1,83.33,,,,
1,0.5556,2,0,0,13,8.68,210.0,,,,
1,0.4667,2,0,0,17,8.27,250.0,,,,
0,0.5882,2,0,0,15,9.51,160.0,,,,
1,0.5333,2,0,0,14,8.89,153.33,,,,
1,0.7778,2,0,0,20,4.96,73.33,,,,
0,0.2941,2,0,1,13,10.55,170.58,,,,
1,0.4375,2,0,0,18,9.1,126.08,,,,
1,0.5294,2,0,0,17,3.93,100.0,,,,
0,0.5556,2,0,0,19,6.2,123.07,,,,
1,0.75,2,0,0,18,5.37,155.55,,,,
1,0.3889,2,0,0,14,6.2,82.35,,,,
1,0.65,2,0,0,18,5.58,128.57,,,,
0,0.619,2,0,0,19,4.75,100.0,,,,
0,0.3333,2,0,0,20,4.55,100.0,,,,
1,0.3,2,0,0,14,9.1,175.0,,,,
0,0.55,2,0,0,14,8.68,115.78,,,,
1,0.5,2,0,0,16,7.44,200.0,,,,
0,0.7391,2,0,0,18,4.75,71.42,,,,
0,0.5833,2,0,0,15,8.68,125.0,,,,
0,0.5833,2,0,0,16,4.96,87.5,,,,
1,0.3478,2,0,0,17,8.68,147.05,,,,
0,0.5909,2,0,0,19,5.17,140.0,,,,
1,0.72,2,0,0,14,6.62,135.71,,,,
0,0.3333,2,0,0,18,5.58,78.57,,,,
1,0.5,2,0,0,13,7.44,120.0,,,,
0,0.5769,2,0,0,16,5.58,112.5,,,,
0,0.5769,2,0,0,17,5.58,100.0,,,,
0,0.5769,2,0,0,17,5.79,100.0,,,,
1,0.3462,2,0,0,17,6.82,110.0,,,,
1,0.7037,2,0,0,16,5.37,100.0,,,,
0,0.2917,2,0,0,13,8.48,125.0,,,,
0,0.3846,2,0,0,18,5.58,152.94,,,,
1,0.6071,2,0,0,12,8.27,147.05,,,,
1,0.3667,0,0,0,18,6.41,162.5,,,,
1,0.6552,1,0,0,13,10.75,164.28,,,,
0,0.3704,0,0,0,22,3.72,80.0,,,,
1,0.5667,0,0,1,10,11.37,223.52,,,,
0,0.6,1,0,0,15,9.31,171.42,,,,
0,0.4194,0,0,0,15,7.24,100.0,,,,
1,0.3929,0,0,0,17,4.34,112.5,,,,
0,0.5625,1,0,0,14,8.48,223.07,,,,
0,0.5625,1,0,0,14,9.51,235.71,,,,
1,0.5484,1,0,0,9,10.13,275.0,,,,
0,0.4545,1,0,0,16,7.44,133.33,,,,
1,0.5758,1,0,0,15,9.1,171.42,,,,
1,0.5758,0,0,0,16,6.2,170.58,,,,
1,0.5455,0,0,0,12,9.93,172.22,,,,
0,0.4839,0,0,0,14,7.86,166.66,,,,
1,0.5278,1,0,0,13,9.93,187.5,,,,
0,0.5135,0,0,0,13,6.62,135.29,,,,
1,0.3889,1,0,0,14,8.27,177.77,,,,
0,0.4595,1,0,0,14,7.44,200.0,,,,
1,0.6216,1,0,1,10,10.34,215.38,,,,
0,0.4865,1,0,0,15,9.31,145.45,,,,
1,0.3684,0,0,0,16,7.65,150.0,,,,
1,0.6053,1,0,0,14,8.48,112.5,,,,
0,0.4872,0,0,0,11,9.1,214.28,,,,
0,0.375,0,0,0,11,8.48,200.0,,,,
0,0.45,0,0,0,12,9.72,230.76,,,,
0,0.5,1,0,0,17,8.89,216.66,,,,
1,0.575,1,0,0,14,8.27,121.42,,,,
0,0.5366,0,0,0,21,4.34,83.33,,,,
0,0.561,1,0,0,19,6.2,154.54,,,,
0,0.4048,1,0,0,17,6.2,131.25,,,,
1,0.4651,0,0,0,16,5.79,106.66,,,,
0,0.3684,0,0,0,15,6.62,142.85,,,,
1,0.5714,0,0,0,14,6.82,145.45,,,,
1,0.4545,1,0,0,17,7.65,133.33,,,,
0,0.4444,2,0,0,21,4.13,81.25,,,,
1,0.5476,0,0,0,17,6,154.54,,,,
0,0.5814,1,0,0,13,8.27,160.0,,,,
