match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,2,28,9.31,168.18,,,,
1,0.5,0,1,2,28,9.39,168.18,,,,
1,0.5,0,1,1,29,10.34,159.37,,,,
0,0.5,0,0,0,36,6.15,140.0,,,,
0,0.0,1,0,0,35,7.5,123.07,,,,
0,0.5,1,1,0,28,9.31,200.0,,,,
1,0.0,1,1,1,26,9,173.68,,,,
0,1.0,0,0,0,38,6.78,168.75,,,,
0,0.6667,1,0,0,43,6.78,220.0,,,,
0,0.3333,0,0,0,31,7.34,171.42,,,,
0,0.0,1,0,0,39,5.36,74.07,,,,
1,0.3333,0,0,0,29,6.78,164.7,,,,
1,0.25,1,1,2,21,9.39,147.36,,,,
1,0.5,1,1,1,29,9.31,176.47,,,,
0,0.5,1,0,0,27,7.26,141.17,,,,
1,0.2,1,0,1,19,8.05,118.91,,,,
1,0.4,1,0,1,34,8.05,125.0,,,,
1,0.8,1,0,1,32,7.97,212.5,,,,
0,0.6667,1,0,1,40,5.6,94.44,,,,
0,0.1667,1,0,0,40,6.23,163.15,,,,
0,0.3333,0,0,1,29,6.94,118.75,,,,
0,0.3333,0,0,1,29,7.02,118.75,,,,
0,0.5714,1,0,1,20,8.21,133.33,,,,
0,0.5714,1,0,1,20,8.28,133.33,,,,
0,0.7143,0,1,1,29,7.1,122.22,,,,
0,0.625,0,0,0,29,7.02,95.45,,,,
0,0.4286,0,0,0,43,5.68,89.65,,,,
1,0.2222,1,1,1,23,8.68,160.0,,,,
0,0.5,0,0,0,50,4.34,75.0,,,,
0,0.5,0,0,0,50,4.42,75.0,,,,
1,0.2222,1,1,1,28,8.92,113.63,,,,
0,0.4545,1,0,0,39,6.55,113.33,,,,
0,0.8,1,0,0,42,6.31,96.42,,,,
1,0.6,0,1,1,28,8.84,152.94,,,,
1,0.6364,0,0,0,39,4.5,81.81,,,,
0,0.7273,0,0,1,33,7.1,129.41,,,,
1,0.5833,0,1,1,19,10.97,182.22,,,,
0,0.8333,0,0,1,30,6.47,102.7,,,,
0,0.5385,1,0,0,34,5.52,70.96,,,,
0,0.4615,1,0,0,34,6.31,130.0,,,,
0,0.5714,2,0,0,46,4.65,135.29,,,,
0,0.8,2,0,0,27,7.5,115.15,,,,
1,0.5625,2,0,0,26,7.18,109.67,,,,
1,0.8125,2,0,0,37,5.21,106.66,,,,
0,0.1429,2,0,0,52,4.02,59.09,,,,
1,0.5556,2,1,1,24,8.44,185.18,,,,
1,0.4667,2,0,1,32,7.18,200.0,,,,
0,0.5882,2,0,0,34,7.1,129.41,,,,
1,0.5333,2,0,2,26,9.78,134.28,,,,
1,0.7778,2,0,0,38,5.92,97.05,,,,
0,0.2941,2,0,1,28,8.05,144.11,,,,
1,0.4375,2,2,1,28,10.34,151.11,,,,
1,0.5294,2,0,0,29,5.36,108.33,,,,
0,0.5556,2,0,0,33,6.71,173.33,,,,
1,0.75,2,1,1,35,6.94,167.74,,,,
1,0.3889,2,0,0,35,6,113.33,,,,
1,0.65,2,0,0,35,6.47,122.72,,,,
0,0.619,2,0,0,39,5.84,130.43,,,,
0,0.3333,2,0,0,39,5.68,121.05,,,,
1,0.3,2,0,1,30,8.13,165.38,,,,
0,0.55,2,0,1,30,7.65,160.0,,,,
1,0.5,2,0,0,34,6.63,86.2,,,,
0,0.7391,2,0,0,42,4.81,85.0,,,,
0,0.5833,2,0,0,41,6.07,158.82,,,,
0,0.5833,2,0,1,34,5.92,90.9,,,,
1,0.3478,2,0,0,35,6.55,112.5,,,,
0,0.5909,2,0,0,42,4.89,100.0,,,,
1,0.72,2,0,0,29,6.94,157.89,,,,
0,0.3333,2,0,1,34,6.71,156.0,,,,
1,0.5,2,0,0,30,6.86,103.12,,,,
0,0.5769,2,0,0,39,5.52,88.23,,,,
0,0.5769,2,0,0,33,6.47,176.47,,,,
1,0.3462,2,0,0,36,5.68,111.11,,,,
1,0.7037,2,0,1,31,6.07,119.35,,,,
0,0.2917,2,0,1,23,8.52,111.11,,,,
0,0.3846,2,0,0,28,6.07,96.55,,,,
1,0.6071,2,0,0,32,6.55,139.13,,,,
1,0.3667,0,0,0,40,5.92,107.4,,,,
1,0.6552,1,0,1,25,9.94,140.0,,,,
0,0.3704,0,0,0,35,6,96.66,,,,
1,0.5667,0,0,1,34,8.13,223.52,,,,
0,0.6,1,0,0,44,6,171.42,,,,
0,0.4194,0,1,1,28,9,150.0,,,,
1,0.3929,0,0,0,33,5.92,126.92,,,,
0,0.5625,1,1,1,28,8.76,194.73,,,,
1,0.5484,1,0,1,22,9.07,166.66,,,,
0,0.4545,1,0,0,34,6.55,113.63,,,,
1,0.5758,1,0,0,32,7.73,119.23,,,,
1,0.5758,0,0,0,37,6.31,121.87,,,,
1,0.5455,0,0,0,26,8.28,136.66,,,,
0,0.4839,0,1,1,25,8.52,156.25,,,,
1,0.5278,1,1,1,23,9.23,163.88,,,,
0,0.5135,0,0,0,27,7.81,115.38,,,,
1,0.3889,1,0,0,35,7.02,123.68,,,,
0,0.4595,1,0,1,31,7.26,166.66,,,,
1,0.6216,1,1,1,25,9.94,167.74,,,,
0,0.4865,1,1,2,30,8.52,180.64,,,,
1,0.3684,0,0,1,26,8.13,156.0,,,,
1,0.6053,1,1,1,28,8.6,121.73,,,,
0,0.4872,0,0,0,24,7.1,183.33,,,,
0,0.375,0,0,0,28,6.86,114.81,,,,
0,0.45,0,0,2,32,8.28,226.66,,,,
0,0.5,1,0,0,44,5.76,216.66,,,,
1,0.575,1,0,0,27,7.1,111.11,,,,
0,0.5366,0,0,1,40,6.23,92.85,,,,
0,0.561,1,0,0,45,5.05,154.54,,,,
0,0.4048,1,1,1,39,6.94,140.54,,,,
1,0.4651,0,0,1,30,8.13,176.92,,,,
0,0.3684,0,0,1,31,7.34,169.23,,,,
1,0.5714,0,1,0,29,8.68,196.15,,,,
1,0.4545,1,0,0,31,7.18,119.23,,,,
0,0.4444,2,0,0,45,4.81,96.66,,,,
1,0.5476,0,0,0,35,5.92,136.84,,,,
0,0.5814,1,0,0,38,6,89.28,,,,
0,0.5349,1,0,0,39,5.52,104.0,,,,
0,0.5909,0,0,0,42,5.36,92.3,,,,
0,0.5455,1,0,0,28,5.36,77.41,,,,
0,0.4773,0,0,1,30,7.57,145.45,,,,
0,0.4048,1,0,1,34,6.39,102.94,,,,
1,0.449,1,0,1,25,8.28,115.15,,,,
0,0.4889,1,0,1,23,7.57,125.0,,,,
0,0.5333,1,1,1,34,8.68,222.22,,,,
0,0.4186,0,0,0,30,6,142.85,,,,
0,0.3333,0,0,0,30,7.26,111.76,,,,
0,0.5435,0,0,0,38,6.78,119.35,,,,
1,0.4318,0,0,0,39,5.68,92.59,,,,
1,0.5745,1,0,1,27,10.18,148.38,,,,
0,0.44,1,0,1,28,7.81,97.5,,,,
1,0.56,1,0,1,38,6.94,161.53,,,,
1,0.56,1,0,1,38,7.02,161.53,,,,
1,0.5106,1,2,1,20,11.84,220.0,,,,
1,0.5106,1,2,1,20,11.92,220.0,,,,
1,0.4118,0,0,0,31,6.71,160.0,,,,
0,0.5625,0,0,0,33,5.76,100.0,,,,
0,0.5577,1,0,0,38,5.76,125.0,,,,
1,0.5306,0,0,0,32,7.18,145.83,,,,
0,0.5714,0,0,0,37,4.73,100.0,,,,
1,0.3333,1,0,1,28,7.81,188.46,,,,
0,0.4255,0,0,0,43,5.52,96.29,,,,
1,0.4151,1,0,1,30,6.47,112.19,,,,
1,0.4898,1,0,1,27,7.57,113.88,,,,
0,0.375,1,0,0,37,6.31,90.47,,,,
1,0.4074,0,0,0,32,6.78,159.09,,,,
0,0.5741,0,1,1,32,7.34,128.57,,,,
1,0.25,0,0,0,30,6.71,96.42,,,,
1,0.449,1,0,1,28,7.02,125.0,,,,
0,0.5192,1,0,0,29,7.26,122.22,,,,
1,0.48,1,1,1,35,10.1,207.5,,,,
