match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,2,32,9.85,183.92,,,,
1,0.5,0,1,1,33,10.46,176.74,,,,
0,0.5,0,0,0,44,6.55,126.08,,,,
0,0.0,1,0,1,40,7.34,129.72,,,,
0,0.5,1,1,1,31,10.1,204.34,,,,
1,0.0,1,1,1,30,9.24,174.0,,,,
0,1.0,0,0,0,45,7.04,168.75,,,,
0,0.6667,1,0,0,55,6.67,220.0,,,,
0,0.3333,0,0,0,35,7.65,100.0,,,,
0,0.0,1,0,0,44,7.46,188.88,,,,
1,0.3333,0,0,0,38,7.4,133.33,,,,
1,0.25,1,2,2,26,9.79,158.33,,,,
1,0.25,1,2,2,26,9.97,159.18,,,,
1,0.5,1,1,2,32,9.85,176.47,,,,
0,0.5,1,0,0,37,7.28,141.17,,,,
1,0.2,1,0,1,25,7.59,118.91,,,,
1,0.4,1,0,1,39,7.95,125.0,,,,
1,0.8,1,0,1,44,7.28,212.5,,,,
0,0.6667,1,1,1,49,6.48,113.63,,,,
0,0.1667,1,0,0,48,6.3,152.38,,,,
0,0.3333,0,0,1,43,6.3,108.33,,,,
0,0.5714,1,1,1,23,8.81,164.44,,,,
0,0.7143,0,1,1,42,6.42,124.48,,,,
0,0.625,0,0,0,35,7.28,111.53,,,,
0,0.4286,0,0,1,51,6.36,120.0,,,,
1,0.2222,1,2,1,26,9.12,164.58,,,,
1,0.2222,1,2,1,33,9.55,142.1,,,,
0,0.4545,1,1,0,48,6.55,123.8,,,,
0,0.8,1,0,0,46,6.61,94.11,,,,
1,0.6,0,1,1,36,8.93,144.64,,,,
1,0.6364,0,0,0,44,5.69,119.44,,,,
0,0.7273,0,1,1,41,7.95,119.04,,,,
1,0.5833,0,1,1,26,10.89,178.43,,,,
0,0.8333,0,0,1,38,6.55,102.7,,,,
0,0.5385,1,0,1,37,6.67,94.87,,,,
0,0.4615,1,0,0,43,6.67,130.0,,,,
0,0.5714,2,0,0,57,4.71,135.29,,,,
0,0.8,2,0,0,33,7.83,143.33,,,,
1,0.5625,2,0,0,31,7.16,111.9,,,,
1,0.8125,2,0,0,48,5.63,116.66,,,,
0,0.1429,2,0,0,58,4.95,91.17,,,,
1,0.5556,2,2,1,30,8.81,165.85,,,,
1,0.4667,2,0,1,37,6.85,200.0,,,,
0,0.5882,2,1,1,39,8.2,137.77,,,,
1,0.5333,2,1,2,31,8.81,131.81,,,,
1,0.7778,2,0,1,41,6.67,106.81,,,,
0,0.2941,2,0,1,37,7.46,140.0,,,,
1,0.4375,2,2,1,37,9.55,151.11,,,,
1,0.5294,2,0,0,35,5.93,97.05,,,,
