match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,2,34,12,214.81,18.0,9.0,4.0,10.43
0,0.5,1,1,1,37,10.7,220.75,18.0,14.0,7.0,10.94
1,0.0,1,1,1,40,9.1,167.85,12.0,4.0,9.0,5.84
1,0.25,1,2,2,31,9.55,159.25,16.0,7.0,5.0,9.07
1,0.2,1,0,1,34,7.8,118.91,15.0,5.0,6.0,7.66
1,0.4,1,0,1,42,8.9,125.0,8.0,9.0,6.0,8.31
0,0.5714,1,2,1,26,9.35,163.26,20.0,5.0,6.0,9.42
1,0.2222,1,2,1,31,9.7,164.58,15.0,9.0,9.0,9.12
1,0.2222,1,2,2,34,9.85,153.06,10.0,5.0,9.0,6.35
1,0.6,0,2,1,42,9.45,144.64,17.0,6.0,9.0,9.47
1,0.6364,0,0,0,51,6.3,120.51,10.0,2.0,8.0,5.64
1,0.5833,0,2,1,30,10.55,178.43,19.0,9.0,6.0,10.13
0,0.8333,0,0,1,46,7.25,102.7,11.0,2.0,5.0,7.21
0,0.8333,0,0,1,46,7.25,102.7,11.0,2.0,5.0,7.26
0,0.8,2,0,0,37,8.15,143.33,12.0,5.0,7.0,8.21
1,0.5625,2,1,0,35,8.25,120.4,10.0,6.0,7.0,7.26
1,0.5625,2,1,0,35,8.25,120.4,10.0,6.0,7.0,7.31
1,0.5556,2,2,2,35,9.45,194.44,14.0,5.0,9.0,9.07
1,0.4667,2,0,1,45,7.5,200.0,10.0,6.0,7.0,7.51
1,0.5333,2,1,2,39,8.4,131.81,10.0,7.0,7.0,7.81
1,0.7778,2,1,1,50,6.95,117.64,9.0,0.0,7.0,5.59
1,0.5294,2,0,0,42,5.95,102.27,7.0,1.0,7.0,5.79
1,0.3889,2,1,0,42,7.4,140.54,10.0,3.0,6.0,6.95
1,0.65,2,0,0,52,7.25,184.21,11.0,4.0,7.0,6.9
0,0.619,2,1,1,46,7.65,162.79,13.0,4.0,4.0,7.71
1,0.5,2,0,0,44,7.25,105.55,11.0,3.0,8.0,6.3
0,0.5833,2,1,1,47,8.4,166.66,10.0,7.0,7.0,8.52
