match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,2,30,10.15,190.38,,,,
1,0.5,0,1,1,30,11.01,180.48,,,,
0,0.5,0,0,0,41,6.32,126.08,,,,
0,0.0,1,0,1,40,6.98,118.18,,,,
0,0.5,1,1,1,31,9.82,207.14,,,,
1,0.0,1,1,1,28,9.36,178.26,,,,
0,1.0,0,0,0,42,6.92,168.75,,,,
0,0.6667,1,0,0,52,6.26,220.0,,,,
0,0.3333,0,0,0,35,7.12,100.0,,,,
0,0.0,1,0,0,43,6.65,100.0,,,,
1,0.3333,0,0,0,36,7.12,115.99,,,,
1,0.25,1,2,2,24,10.02,163.04,,,,
1,0.5,1,1,1,30,9.42,176.47,,,,
0,0.5,1,0,0,32,7.31,141.17,,,,
1,0.2,1,0,1,25,7.51,118.91,,,,
1,0.4,1,0,1,37,7.91,125.0,,,,
1,0.8,1,0,1,41,7.38,212.5,,,,
0,0.6667,1,0,1,44,6.46,109.52,,,,
0,0.1667,1,0,0,48,5.73,152.38,,,,
0,0.3333,0,0,1,37,6.72,108.33,,,,
0,0.5714,1,1,1,22,8.83,160.46,,,,
0,0.7143,0,1,1,36,6.85,124.48,,,,
0,0.625,0,0,0,33,6.79,111.53,,,,
0,0.4286,0,0,0,51,5.93,89.65,,,,
1,0.2222,1,2,1,24,9.16,164.58,,,,
1,0.2222,1,2,1,24,9.23,164.58,,,,
0,0.5,0,0,0,58,4.41,75.0,,,,
1,0.2222,1,2,1,32,9.49,150.0,,,,
0,0.4545,1,1,0,45,6.72,123.8,,,,
0,0.8,1,0,0,44,6.79,94.11,,,,
1,0.6,0,1,1,32,9.09,144.64,,,,
1,0.6364,0,0,0,43,5.07,93.33,,,,
0,0.7273,0,1,1,39,7.31,119.04,,,,
1,0.5833,0,1,1,22,11.07,178.43,,,,
0,0.8333,0,0,1,35,6.46,102.7,,,,
0,0.5385,1,0,0,37,6.26,85.71,,,,
0,0.5385,1,0,0,37,6.32,85.71,,,,
0,0.4615,1,0,0,42,6.39,130.0,,,,
0,0.5714,2,0,0,54,4.54,135.29,,,,
0,0.8,2,0,0,32,7.71,115.15,,,,
1,0.5625,2,0,0,30,6.92,105.26,,,,
1,0.8125,2,0,0,43,5.73,112.12,,,,
0,0.1429,2,0,0,56,4.48,84.37,,,,
1,0.5556,2,2,1,30,8.24,142.85,,,,
1,0.4667,2,0,1,34,7.12,200.0,,,,
0,0.5882,2,1,0,38,8.04,140.0,,,,
1,0.5333,2,1,2,30,9.09,133.33,,,,
1,0.7778,2,0,1,40,6.72,104.87,,,,
0,0.2941,2,0,1,35,7.51,140.0,,,,
1,0.4375,2,2,1,35,9.95,151.11,,,,
1,0.5294,2,0,0,33,5.8,100.0,,,,
0,0.5556,2,0,1,37,7.78,190.47,,,,
