match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,1,22,8.74,162.85,,,,
1,0.5,0,0,0,26,8.84,120.83,,,,
0,0.5,0,0,0,28,5.69,140.0,,,,
0,0.0,1,0,0,27,7.52,181.25,,,,
0,0.5,1,0,0,25,8.54,157.69,,,,
1,0.0,1,1,1,21,9.35,193.54,,,,
0,1.0,0,0,0,32,7.22,168.75,,,,
0,0.6667,1,0,0,30,7.83,220.0,,,,
0,0.3333,0,0,0,24,7.01,111.76,,,,
0,0.0,1,0,0,32,5.38,90.0,,,,
1,0.3333,0,0,0,24,6.61,123.52,,,,
1,0.25,1,0,1,19,9.15,145.16,,,,
1,0.5,1,1,0,25,8.94,172.41,,,,
0,0.5,1,0,0,19,7.62,141.17,,,,
1,0.2,1,0,1,17,8.03,123.52,,,,
1,0.4,1,0,1,26,8.54,134.61,,,,
1,0.8,1,0,0,27,7.52,212.5,,,,
0,0.6667,1,0,0,35,4.98,85.18,,,,
0,0.1667,1,0,0,32,6.5,191.66,,,,
0,0.3333,0,0,1,21,8.03,133.33,,,,
0,0.5714,1,0,0,16,8.33,140.0,,,,
0,0.7143,0,0,1,23,7.52,140.0,,,,
0,0.625,0,0,0,24,7.42,95.45,,,,
0,0.4286,0,0,0,34,5.38,89.65,,,,
1,0.2222,1,0,1,22,7.62,141.93,,,,
0,0.5,0,0,0,42,4.37,100.0,,,,
1,0.2222,1,0,1,21,9.45,118.18,,,,
0,0.6667,1,1,1,20,11.69,217.39,,,,
0,0.4545,1,0,0,34,7.01,130.0,,,,
0,0.8,1,0,0,35,5.89,120.0,,,,
1,0.6,0,1,1,23,8.44,150.0,,,,
1,0.6364,0,0,0,31,4.16,52.63,,,,
0,0.7273,0,0,1,25,7.01,131.03,,,,
1,0.5833,0,1,1,16,10.27,165.71,,,,
0,0.8333,0,0,1,26,6.1,93.75,,,,
0,0.5385,1,0,0,29,5.69,105.55,,,,
0,0.4615,1,0,0,26,5.59,83.33,,,,
0,0.5714,2,0,0,37,4.57,135.29,,,,
0,0.8,2,0,0,20,7.52,115.15,,,,
1,0.5625,2,0,0,22,6.4,130.0,,,,
1,0.8125,2,0,0,27,5.79,106.66,,,,
0,0.1429,2,0,0,45,2.74,83.33,,,,
1,0.5556,2,1,1,20,9.15,185.18,,,,
1,0.4667,2,0,1,27,7.72,200.0,,,,
0,0.5882,2,0,0,28,7.11,152.38,,,,
1,0.5333,2,0,1,24,8.54,175.0,,,,
1,0.7778,2,0,0,34,6,96.0,,,,
0,0.2941,2,0,1,22,8.84,151.72,,,,
1,0.4375,2,1,1,22,11.18,155.26,,,,
1,0.5294,2,0,0,25,4.98,100.0,,,,
0,0.5556,2,0,0,30,5.59,81.48,,,,
1,0.75,2,0,1,25,7.83,184.0,,,,
1,0.3889,2,0,0,30,6.1,113.33,,,,
1,0.65,2,0,0,30,6.2,117.64,,,,
0,0.619,2,0,0,33,5.18,100.0,,,,
