match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,2,29,9.88,182.35,,,,
1,0.5,0,1,2,29,10.02,182.35,,,,
1,0.5,0,1,1,30,10.29,164.1,,,,
0,0.5,0,0,0,40,6.4,126.08,,,,
0,0.0,1,0,1,40,6.95,116.66,,,,
0,0.5,1,1,1,31,9.4,192.5,,,,
1,0.0,1,1,1,28,8.93,175.0,,,,
0,1.0,0,0,0,42,6.68,168.75,,,,
0,0.6667,1,0,0,49,6.47,220.0,,,,
0,0.3333,0,0,0,35,7.15,100.0,,,,
0,0.0,1,0,0,42,6.34,100.0,,,,
1,0.3333,0,0,0,34,6.95,164.7,,,,
1,0.25,1,2,2,23,10.22,165.9,,,,
1,0.5,1,1,1,30,9.54,176.47,,,,
0,0.5,1,0,0,31,7.09,141.17,,,,
1,0.2,1,0,1,24,7.63,118.91,,,,
1,0.4,1,0,1,37,7.9,125.0,,,,
1,0.8,1,0,1,38,7.63,212.5,,,,
0,0.6667,1,0,1,44,6.2,109.75,,,,
0,0.1667,1,0,0,46,5.86,152.38,,,,
0,0.3333,0,0,1,35,6.88,108.33,,,,
0,0.5714,1,1,1,22,8.72,157.5,,,,
0,0.7143,0,1,1,35,6.88,124.48,,,,
0,0.625,0,0,0,32,6.88,115.99,,,,
0,0.4286,0,0,0,50,5.72,89.65,,,,
0,0.4286,0,0,0,50,5.79,89.65,,,,
1,0.2222,1,2,1,23,9.27,167.39,,,,
0,0.5,0,0,0,56,4.5,75.0,,,,
1,0.2222,1,1,1,32,9.27,113.63,,,,
0,0.4545,1,1,0,43,6.88,127.49,,,,
0,0.8,1,0,0,44,6.47,94.11,,,,
1,0.6,0,1,1,30,9.13,147.27,,,,
1,0.6364,0,0,0,42,4.9,93.1,,,,
0,0.7273,0,1,1,36,7.56,121.95,,,,
1,0.5833,0,1,1,22,10.7,178.43,,,,
0,0.8333,0,0,1,34,6.54,102.7,,,,
0,0.5385,1,0,0,37,6.2,85.29,,,,
