match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,2,31,10.02,187.03,,,,
1,0.5,0,1,1,33,10.65,180.48,,,,
0,0.5,0,0,0,43,6.38,126.08,,,,
0,0.0,1,0,1,40,7.02,117.64,,,,
0,0.5,1,1,1,31,10.08,209.09,,,,
1,0.0,1,1,1,30,9.12,169.38,,,,
0,1.0,0,0,0,44,6.82,168.75,,,,
0,0.6667,1,0,0,53,6.82,220.0,,,,
0,0.3333,0,0,0,35,7.46,100.0,,,,
0,0.0,1,0,0,43,6.76,100.0,,,,
1,0.3333,0,0,0,37,7.34,128.57,,,,
1,0.25,1,2,2,25,9.82,158.33,,,,
1,0.5,1,1,1,31,9.7,176.47,,,,
0,0.5,1,0,0,35,7.08,141.17,,,,
1,0.2,1,0,1,25,7.65,118.91,,,,
1,0.4,1,0,1,38,7.97,125.0,,,,
1,0.8,1,0,1,42,7.46,212.5,,,,
0,0.6667,1,0,1,47,6.25,109.52,,,,
0,0.1667,1,0,0,48,5.93,152.38,,,,
0,0.3333,0,0,1,39,6.57,108.33,,,,
0,0.5714,1,1,1,23,8.74,160.46,,,,
0,0.7143,0,1,1,38,6.7,124.48,,,,
0,0.625,0,0,0,34,7.02,111.53,,,,
0,0.4286,0,0,1,51,6.19,89.65,,,,
1,0.2222,1,2,1,24,9.31,164.58,,,,
1,0.2222,1,2,1,32,9.57,148.57,,,,
0,0.4545,1,1,0,47,6.57,123.8,,,,
0,0.8,1,0,0,45,6.7,94.11,,,,
1,0.6,0,1,1,34,8.87,144.64,,,,
1,0.6364,0,0,0,43,5.48,112.5,,,,
0,0.7273,0,1,1,40,7.72,119.04,,,,
1,0.5833,0,1,1,23,11.1,178.43,,,,
0,0.8333,0,0,1,36,6.57,102.7,,,,
0,0.5385,1,0,0,37,6.31,86.11,,,,
0,0.4615,1,0,0,43,6.31,130.0,,,,
0,0.5714,2,0,0,55,4.53,135.29,,,,
0,0.8,2,0,0,32,7.97,150.0,,,,
1,0.5625,2,0,0,31,6.82,105.12,,,,
1,0.8125,2,0,0,45,5.61,111.76,,,,
0,0.1429,2,0,0,57,4.65,91.17,,,,
1,0.5556,2,2,1,30,8.23,143.24,,,,
1,0.4667,2,0,1,35,7.02,200.0,,,,
0,0.5882,2,1,1,38,8.04,140.47,,,,
1,0.5333,2,1,2,30,9,131.81,,,,
1,0.7778,2,0,1,41,6.63,104.76,,,,
0,0.2941,2,0,1,37,7.34,140.0,,,,
1,0.4375,2,2,1,36,9.76,151.11,,,,
1,0.5294,2,0,0,34,5.74,97.05,,,,
0,0.5556,2,0,1,37,7.91,195.65,,,,
1,0.75,2,1,1,42,6.76,158.53,,,,
1,0.3889,2,0,0,40,6.12,113.33,,,,
1,0.65,2,0,0,44,6.51,122.72,,,,
0,0.619,2,0,0,43,6.44,135.48,,,,
0,0.619,2,0,0,43,6.57,135.48,,,,
0,0.3333,2,1,1,46,5.8,120.93,,,,
1,0.3,2,0,1,31,8.55,165.38,,,,
0,0.55,2,1,1,40,6.95,155.55,,,,
1,0.5,2,0,0,40,6.51,100.0,,,,
0,0.7391,2,0,0,47,5.04,85.0,,,,
0,0.5833,2,0,0,45,7.08,158.82,,,,
0,0.5833,2,0,1,43,6.38,90.9,,,,
1,0.3478,2,0,1,38,6.82,115.38,,,,
0,0.5909,2,0,0,50,5.36,100.0,,,,
1,0.72,2,0,0,31,7.14,157.89,,,,
0,0.3333,2,0,1,37,6.89,159.25,,,,
1,0.5,2,1,1,34,8.04,130.76,,,,
0,0.5769,2,0,1,42,6.44,104.0,,,,
0,0.5769,2,0,0,41,6.31,87.5,,,,
1,0.3462,2,0,0,39,6.19,111.42,,,,
1,0.7037,2,1,1,35,6.19,123.8,,,,
0,0.2917,2,0,2,29,8.8,141.93,,,,
0,0.3846,2,0,0,33,6.06,96.55,,,,
1,0.6071,2,0,0,40,6.25,139.13,,,,
1,0.3667,0,0,1,45,6.44,108.82,,,,
1,0.6552,1,1,1,28,10.65,174.19,,,,
0,0.3704,0,0,0,38,6.12,97.5,,,,
1,0.5667,0,0,2,37,8.36,121.87,,,,
0,0.6,1,0,1,49,6.38,93.33,,,,
0,0.4194,0,1,1,32,9,147.05,,,,
1,0.3929,0,0,0,37,6.38,126.92,,,,
0,0.5625,1,1,1,30,9.06,194.73,,,,
1,0.5484,1,1,1,29,8.48,145.71,,,,
0,0.4545,1,0,0,40,6.82,113.63,,,,
1,0.5758,1,0,0,39,7.78,145.83,,,,
1,0.5758,0,0,0,40,6.51,121.87,,,,
1,0.5455,0,0,1,29,8.74,136.66,,,,
0,0.4839,0,1,1,29,8.36,151.28,,,,
1,0.5278,1,1,1,28,8.61,155.81,,,,
0,0.5135,0,1,1,35,7.46,106.12,,,,
1,0.3889,1,1,1,38,7.85,140.81,,,,
0,0.4595,1,0,1,33,8.36,166.66,,,,
1,0.6216,1,1,2,26,11.74,204.87,,,,
0,0.4865,1,1,2,32,10.02,209.52,,,,
1,0.3684,0,1,1,31,8.29,160.6,,,,
1,0.6053,1,1,1,32,8.23,121.73,,,,
0,0.4872,0,0,0,29,7.21,183.33,,,,
0,0.375,0,0,0,33,7.14,132.43,,,,
0,0.45,0,0,2,42,8.04,128.57,,,,
0,0.5,1,0,0,52,5.48,216.66,,,,
1,0.575,1,0,0,32,7.4,135.71,,,,
0,0.5366,0,0,1,46,6.12,100.0,,,,
0,0.561,1,0,0,52,4.85,154.54,,,,
0,0.4048,1,1,1,44,6.82,140.54,,,,
1,0.4651,0,0,1,35,9,170.37,,,,
0,0.3684,0,0,1,40,6.57,169.23,,,,
1,0.5714,0,1,1,38,7.65,180.0,,,,
1,0.4545,1,0,0,35,7.59,112.5,,,,
0,0.4444,2,0,0,53,5.1,102.56,,,,
1,0.5476,0,0,1,35,7.59,180.95,,,,
0,0.5814,1,0,0,42,6.51,89.28,,,,
0,0.5349,1,0,0,46,5.61,96.66,,,,
0,0.5909,0,0,1,47,6.57,127.77,,,,
0,0.5455,1,0,1,32,6.12,95.12,,,,
0,0.4773,0,2,1,35,8.55,172.09,,,,
0,0.4048,1,0,1,36,7.02,102.94,,,,
1,0.449,1,1,1,26,8.48,129.54,,,,
0,0.4889,1,0,1,27,7.46,125.0,,,,
0,0.5333,1,1,1,40,8.87,222.22,,,,
0,0.3333,0,1,0,37,7.34,125.0,,,,
0,0.5435,0,0,0,45,6.82,121.62,,,,
1,0.4318,0,0,0,44,6.7,161.11,,,,
1,0.5745,1,1,2,28,11.1,188.57,,,,
0,0.44,1,0,1,33,7.78,128.12,,,,
1,0.56,1,1,1,42,7.59,170.58,,,,
1,0.5106,1,2,1,25,11.42,163.82,,,,
1,0.4118,0,0,0,34,7.14,160.0,,,,
0,0.5625,0,0,0,38,5.74,94.11,,,,
0,0.5577,1,0,0,48,6.25,114.81,,,,
1,0.5306,0,0,0,39,6.89,140.62,,,,
0,0.5714,0,0,0,46,4.46,100.0,,,,
1,0.3333,1,0,2,32,8.1,188.46,,,,
