match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,1,25,9.13,155.26,,,,
1,0.5,0,0,1,27,10.11,153.57,,,,
0,0.5,0,0,0,32,5.82,140.0,,,,
0,0.0,1,0,0,31,7.25,181.25,,,,
0,0.5,1,1,0,27,8.86,179.31,,,,
1,0.0,1,1,1,23,9.58,187.87,,,,
0,1.0,0,0,0,36,6.71,168.75,,,,
0,0.6667,1,0,0,37,6.98,220.0,,,,
0,0.3333,0,0,0,27,7.34,111.76,,,,
0,0.0,1,0,0,36,5.1,85.71,,,,
0,0.0,1,0,0,36,5.19,85.71,,,,
1,0.3333,0,0,0,27,6.53,123.52,,,,
1,0.25,1,0,2,20,9.22,139.39,,,,
1,0.5,1,1,1,26,9.4,181.81,,,,
0,0.5,1,0,0,22,7.43,141.17,,,,
1,0.2,1,0,1,18,7.97,118.91,,,,
1,0.4,1,0,1,27,8.68,129.03,,,,
1,0.8,1,0,0,30,7.07,212.5,,,,
0,0.6667,1,0,0,37,5.55,100.0,,,,
0,0.1667,1,0,0,36,6.62,200.0,,,,
0,0.3333,0,0,1,26,7.34,125.92,,,,
0,0.5714,1,0,1,16,8.77,144.82,,,,
0,0.7143,0,1,1,25,7.61,130.0,,,,
0,0.625,0,0,0,27,6.98,95.45,,,,
0,0.4286,0,0,0,40,5.19,89.65,,,,
1,0.2222,1,0,1,23,8.05,148.48,,,,
0,0.5,0,0,0,47,4.11,100.0,,,,
1,0.2222,1,0,1,24,9.04,115.38,,,,
0,0.4545,1,0,0,38,6.53,115.99,,,,
0,0.8,1,0,0,38,6.17,96.29,,,,
1,0.6,0,1,1,26,8.41,147.72,,,,
1,0.6364,0,0,0,37,3.94,63.15,,,,
0,0.7273,0,0,1,29,7.07,129.41,,,,
1,0.5833,0,1,1,17,11.37,192.68,,,,
0,0.8333,0,0,1,29,6.35,102.7,,,,
0,0.5385,1,0,0,34,5.37,100.0,,,,
0,0.4615,1,0,0,28,6.62,152.94,,,,
0,0.5714,2,0,0,41,4.56,135.29,,,,
0,0.8,2,0,0,25,6.89,115.15,,,,
1,0.5625,2,0,0,25,6.89,103.57,,,,
