match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,0,1,18,9.48,183.33,,,,
1,0.5,0,0,0,21,8.65,147.05,,,,
0,0.5,0,0,0,23,6.27,140.0,,,,
0,0.0,1,0,0,24,7.53,181.25,,,,
0,0.5,1,0,0,22,9.34,170.58,,,,
1,0.0,1,1,1,15,10.32,230.43,,,,
0,1.0,0,0,0,22,8.93,168.75,,,,
0,0.6667,1,0,0,21,9.06,231.57,,,,
0,0.3333,0,0,0,18,7.53,111.76,,,,
0,0.0,1,0,0,27,5.44,118.18,,,,
1,0.3333,0,0,0,22,6.13,123.52,,,,
1,0.25,1,0,1,13,10.04,139.13,,,,
1,0.5,1,0,0,22,7.53,144.44,,,,
0,0.5,1,0,0,15,7.67,142.85,,,,
1,0.2,1,0,0,16,7.25,111.53,,,,
1,0.4,1,0,0,18,7.95,133.33,,,,
1,0.8,1,0,0,20,7.53,212.5,,,,
0,0.6667,1,0,0,32,4.46,70.0,,,,
0,0.1667,1,0,0,25,6.13,188.88,,,,
0,0.3333,0,0,0,18,8.37,156.25,,,,
0,0.5714,1,0,0,12,8.51,136.84,,,,
0,0.7143,0,0,1,21,7.53,140.74,,,,
0,0.625,0,0,0,21,7.53,95.45,,,,
0,0.4286,0,0,0,25,5.02,78.26,,,,
1,0.2222,1,0,1,16,7.95,168.18,,,,
0,0.5,0,0,0,31,4.04,100.0,,,,
1,0.2222,1,0,1,18,10.32,136.0,,,,
0,0.6667,1,0,1,18,11.02,142.85,,,,
0,0.4545,1,0,0,27,6,119.04,,,,
0,0.8,1,0,0,27,5.58,120.0,,,,
1,0.6,0,0,1,20,7.39,118.51,,,,
1,0.6364,0,0,0,26,3.9,52.63,,,,
0,0.7273,0,0,1,19,7.11,136.84,,,,
1,0.5833,0,0,1,12,11.58,179.16,,,,
0,0.8333,0,0,0,22,6.13,92.0,,,,
0,0.5385,1,0,0,22,5.3,78.57,,,,
0,0.4615,1,0,0,20,5.44,83.33,,,,
0,0.5714,2,0,0,27,4.88,135.29,,,,
0,0.8,2,0,0,16,7.25,118.51,,,,
1,0.5625,2,0,0,17,6.27,130.0,,,,
1,0.8125,2,0,0,22,5.58,95.65,,,,
0,0.1429,2,0,0,33,3.2,83.33,,,,
1,0.5556,2,0,1,15,9.62,220.0,,,,
1,0.4667,2,0,0,22,8.65,231.25,,,,
0,0.5882,2,0,0,21,7.95,152.38,,,,
1,0.5333,2,0,1,18,9.48,175.0,,,,
1,0.7778,2,0,0,26,6,100.0,,,,
0,0.2941,2,0,1,19,9.06,159.09,,,,
1,0.4375,2,0,1,21,10.18,135.48,,,,
1,0.5294,2,0,0,21,4.46,100.0,,,,
0,0.5556,2,0,0,24,6.13,95.0,,,,
1,0.75,2,0,0,21,7.39,187.5,,,,
1,0.3889,2,0,0,22,6,92.3,,,,
1,0.65,2,0,0,23,6.27,128.57,,,,
0,0.619,2,0,0,28,4.18,100.0,,,,
0,0.3333,2,0,0,27,4.32,66.66,,,,
1,0.3,2,0,1,21,8.65,165.38,,,,
0,0.55,2,0,1,19,8.09,120.68,,,,
1,0.5,2,0,0,24,6.55,100.0,,,,
0,0.7391,2,0,0,28,5.3,94.11,,,,
0,0.5833,2,0,0,21,7.67,125.0,,,,
0,0.5833,2,0,0,22,5.86,95.23,,,,
0,0.5833,2,0,0,22,6,95.23,,,,
1,0.3478,2,0,0,24,7.11,116.66,,,,
0,0.5909,2,0,0,24,6.13,131.25,,,,
1,0.72,2,0,0,18,7.67,152.63,,,,
0,0.3333,2,0,0,24,6.41,85.71,,,,
1,0.5,2,0,0,20,6.27,104.54,,,,
0,0.5769,2,0,0,21,6.41,110.0,,,,
0,0.5769,2,0,0,23,7.25,176.47,,,,
1,0.3462,2,0,0,23,6.55,150.0,,,,
1,0.7037,2,0,0,24,5.58,107.14,,,,
0,0.2917,2,0,1,15,9.62,131.57,,,,
0,0.3846,2,0,0,21,6.27,142.1,,,,
1,0.6071,2,0,0,18,7.53,139.13,,,,
1,0.3667,0,0,0,26,6.41,140.0,,,,
1,0.6552,1,0,0,18,10.6,164.28,,,,
0,0.3704,0,0,0,28,4.88,93.33,,,,
1,0.5667,0,0,1,20,8.93,223.52,,,,
0,0.6,1,0,0,25,6.83,171.42,,,,
0,0.4194,0,0,1,21,7.67,125.0,,,,
1,0.3929,0,0,0,20,6,130.0,,,,
0,0.5625,1,1,0,19,9.34,216.66,,,,
1,0.5484,1,0,0,12,9.2,275.0,,,,
0,0.4545,1,0,0,19,8.23,146.66,,,,
1,0.5758,1,0,0,20,8.09,171.42,,,,
1,0.5758,0,0,0,22,6.27,134.78,,,,
1,0.5455,0,0,0,19,8.37,141.37,,,,
0,0.4839,0,0,0,19,7.67,166.66,,,,
1,0.5278,1,0,0,15,9.62,187.5,,,,
0,0.5135,0,0,0,18,7.81,123.8,,,,
1,0.3889,1,0,0,20,8.51,138.09,,,,
0,0.4595,1,0,0,21,6.97,166.66,,,,
1,0.6216,1,0,1,16,10.74,161.9,,,,
0,0.4865,1,0,1,21,7.81,120.0,,,,
1,0.3684,0,0,0,21,7.95,146.15,,,,
1,0.6053,1,0,1,20,9.2,113.33,,,,
0,0.4872,0,0,0,12,8.09,183.33,,,,
0,0.375,0,0,0,17,8.65,183.33,,,,
0,0.45,0,0,1,18,10.04,226.66,,,,
0,0.5,1,0,0,26,7.53,216.66,,,,
1,0.575,1,0,0,18,7.53,127.27,,,,
0,0.5366,0,0,0,30,4.18,83.33,,,,
0,0.561,1,0,0,24,6.69,154.54,,,,
0,0.4048,1,0,1,23,7.11,133.33,,,,
1,0.4651,0,0,0,22,5.44,105.55,,,,
0,0.3684,0,0,1,18,8.09,176.0,,,,
1,0.5714,0,0,0,19,7.25,126.66,,,,
1,0.4545,1,0,0,20,8.65,130.76,,,,
0,0.4444,2,0,0,30,3.9,90.47,,,,
1,0.5476,0,0,0,22,6.13,144.44,,,,
0,0.5814,1,0,0,24,7.11,160.0,,,,
0,0.5349,1,0,0,27,5.58,118.75,,,,
0,0.5909,0,0,0,26,5.02,88.23,,,,
0,0.5455,1,0,0,21,4.04,63.15,,,,
0,0.4773,0,0,0,25,5.58,135.0,,,,
0,0.4048,1,0,0,24,5.72,80.95,,,,
1,0.449,1,0,1,18,7.67,147.61,,,,
0,0.4889,1,0,0,16,7.39,109.09,,,,
0,0.5333,1,0,0,21,9.2,211.11,,,,
0,0.4186,0,0,0,22,5.44,100.0,,,,
0,0.3333,0,0,0,24,6.69,164.7,,,,
0,0.5435,0,0,0,26,5.44,80.0,,,,
0,0.5435,0,0,0,26,5.58,80.0,,,,
1,0.4318,0,0,0,20,6.97,104.16,,,,
1,0.5745,1,0,1,17,11.86,152.17,,,,
0,0.44,1,0,0,18,8.23,104.34,,,,
1,0.56,1,0,0,24,6.83,200.0,,,,
1,0.5106,1,0,1,13,11.58,172.0,,,,
1,0.4118,0,0,0,14,9.06,160.0,,,,
0,0.5625,0,0,0,22,5.58,100.0,,,,
0,0.5577,1,0,0,23,5.72,158.33,,,,
1,0.5306,0,0,0,19,7.53,110.0,,,,
0,0.5714,0,0,0,22,4.88,100.0,,,,
1,0.3333,1,0,1,21,8.23,200.0,,,,
0,0.4255,0,0,0,25,5.86,104.16,,,,
1,0.4151,1,0,0,21,5.72,118.18,,,,
1,0.4898,1,0,0,21,5.72,94.73,,,,
0,0.375,1,0,0,26,6.69,166.66,,,,
1,0.4074,0,0,0,22,6.41,95.65,,,,
0,0.5741,0,0,1,17,7.81,118.18,,,,
1,0.25,0,0,0,18,7.81,114.99,,,,
1,0.449,1,0,0,22,6.41,131.25,,,,
0,0.5192,1,0,0,20,6.69,157.14,,,,
1,0.48,1,0,0,24,8.51,145.83,,,,
0,0.44,0,0,0,27,2.79,33.33,,,,
1,0.5283,1,0,1,24,7.67,160.86,,,,
0,0.2222,1,0,0,19,6.83,109.52,,,,
0,0.3,1,0,1,15,7.67,115.38,,,,
0,0.4909,1,0,1,23,7.11,120.83,,,,
1,0.5185,1,0,0,26,6,96.0,,,,
0,0.4717,1,0,1,16,10.74,184.21,,,,
0,0.5,0,0,0,24,5.44,121.42,,,,
1,0.5741,0,0,0,19,5.44,100.0,,,,
1,0.5091,1,0,0,25,7.11,114.28,,,,
0,0.4167,0,0,0,28,5.3,106.66,,,,
0,0.3966,1,0,0,27,6.27,114.99,,,,
0,0.4423,1,0,0,24,4.6,133.33,,,,
0,0.5455,1,0,0,24,4.46,109.09,,,,
1,0.5,0,0,1,15,10.04,154.16,,,,
0,0.5833,2,0,0,20,7.25,118.51,,,,
0,0.5614,0,0,0,27,4.32,110.0,,,,
1,0.569,2,0,1,19,10.6,195.65,,,,
1,0.5082,1,0,1,12,8.79,161.11,,,,
0,0.5593,1,0,0,17,6.69,133.33,,,,
0,0.5,1,0,0,19,7.81,200.0,,,,
1,0.4286,1,0,0,21,6.41,108.33,,,,
1,0.4286,1,0,0,21,6.55,108.33,,,,
1,0.4828,1,0,0,19,6.13,111.11,,,,
0,0.5574,1,0,0,24,6.41,170.83,,,,
1,0.5079,0,0,1,18,9.62,225.0,,,,
0,0.5,0,0,0,24,6.69,106.25,,,,
1,0.569,1,0,0,17,8.65,142.1,,,,
0,0.5846,0,0,1,18,8.79,173.07,,,,
0,0.375,0,0,0,20,6.97,142.85,,,,
0,0.375,0,0,0,20,7.25,142.85,,,,
1,0.4407,0,0,0,18,5.16,110.0,,,,
1,0.4923,0,0,0,22,6.55,147.61,,,,
0,0.5085,1,0,0,26,4.18,122.22,,,,
0,0.5574,0,0,1,15,8.93,121.73,,,,
