match_won,opposition_win_percentage,home,fifty_plus_t1,fifty_plus_partnerships_t1,dots_t1,run_rate_t1,highest_ind_sr_t1,fours_t2,sixes_t2,wickets_t2,run_rate_t2
1,0.5,0,1,2,26,9.38,165.85,,,,
1,0.5,0,0,1,27,10.56,160.0,,,,
0,0.5,0,0,0,33,6,140.0,,,,
0,0.0,1,0,0,32,7.43,181.25,,,,
0,0.5,1,1,0,28,8.61,176.66,,,,
1,0.0,1,1,1,25,9.21,180.0,,,,
0,1.0,0,0,0,36,6.67,168.75,,,,
0,0.6667,1,0,0,41,6.59,220.0,,,,
0,0.3333,0,0,0,28,7.43,184.61,,,,
0,0.0,1,0,0,38,5.15,85.71,,,,
1,0.3333,0,0,0,27,6.92,164.7,,,,
1,0.25,1,0,2,20,9.38,140.0,,,,
1,0.5,1,1,1,27,9.38,176.47,,,,
0,0.5,1,0,0,24,7.6,141.17,,,,
1,0.2,1,0,1,19,7.77,118.91,,,,
1,0.4,1,0,1,30,8.28,125.0,,,,
1,0.8,1,0,0,32,7.69,212.5,,,,
0,0.6667,1,0,1,37,5.83,97.14,,,,
0,0.1667,1,0,0,38,6.42,170.58,,,,
0,0.3333,0,0,1,28,7.09,125.0,,,,
0,0.5714,1,0,1,18,8.45,138.7,,,,
0,0.7143,0,1,1,27,7.35,123.25,,,,
0,0.625,0,0,0,29,6.76,95.45,,,,
0,0.4286,0,0,0,40,5.57,89.65,,,,
1,0.2222,1,1,1,23,8.28,148.57,,,,
0,0.5,0,0,0,48,4.39,100.0,,,,
1,0.2222,1,1,1,25,9.04,119.04,,,,
0,0.4545,1,0,0,38,6.5,114.81,,,,
0,0.8,1,0,0,40,6,96.42,,,,
1,0.6,0,1,1,27,8.45,143.47,,,,
1,0.6364,0,0,0,37,4.3,81.81,,,,
0,0.7273,0,0,1,31,7.09,129.41,,,,
1,0.5833,0,1,1,17,11.07,188.37,,,,
0,0.8333,0,0,1,30,6.25,102.7,,,,
0,0.5385,1,0,0,34,5.4,100.0,,,,
0,0.4615,1,0,0,32,6.25,130.0,,,,
0,0.5714,2,0,0,44,4.64,135.29,,,,
0,0.8,2,0,0,26,7.18,115.15,,,,
0,0.8,2,0,0,26,7.26,115.15,,,,
1,0.5625,2,0,0,26,7.01,110.0,,,,
1,0.8125,2,0,0,34,5.32,106.66,,,,
0,0.1429,2,0,0,50,3.46,57.14,,,,
1,0.5556,2,1,1,22,8.78,185.18,,,,
1,0.4667,2,0,1,31,7.18,200.0,,,,
0,0.5882,2,0,0,32,7.35,135.48,,,,
1,0.5333,2,0,1,26,9.21,112.5,,,,
1,0.7778,2,0,0,38,5.91,96.77,,,,
0,0.2941,2,0,1,26,8.36,145.45,,,,
1,0.4375,2,2,1,26,10.3,150.0,,,,
1,0.5294,2,0,0,27,4.98,89.47,,,,
0,0.5556,2,0,0,33,6.42,81.48,,,,
1,0.75,2,1,1,32,7.18,182.14,,,,
1,0.75,2,1,1,32,7.26,182.14,,,,
1,0.3889,2,0,0,33,6.08,113.33,,,,
1,0.65,2,0,0,32,6.76,128.57,,,,
0,0.619,2,0,0,38,5.66,119.04,,,,
0,0.3333,2,0,0,37,5.57,121.21,,,,
1,0.3,2,0,1,29,8.28,165.38,,,,
0,0.55,2,0,1,29,6.92,133.33,,,,
1,0.5,2,0,0,34,6.67,86.2,,,,
0,0.7391,2,0,0,39,4.98,85.0,,,,
0,0.5833,2,0,0,38,6.25,158.82,,,,
0,0.5833,2,0,1,31,6.16,93.75,,,,
1,0.3478,2,0,0,32,6.84,116.12,,,,
0,0.5909,2,0,0,40,4.9,100.0,,,,
1,0.72,2,0,0,26,7.26,157.89,,,,
0,0.3333,2,0,1,33,6.84,168.18,,,,
1,0.5,2,0,0,28,7.09,106.66,,,,
0,0.5769,2,0,0,37,5.57,100.0,,,,
0,0.5769,2,0,0,31,6.67,176.47,,,,
1,0.3462,2,0,0,34,5.66,111.11,,,,
1,0.7037,2,0,1,30,5.91,114.81,,,,
0,0.2917,2,0,1,23,8.19,111.11,,,,
0,0.3846,2,0,0,27,6.08,96.55,,,,
1,0.6071,2,0,0,30,6.67,139.13,,,,
1,0.3667,0,0,0,40,5.91,108.33,,,,
1,0.6552,1,0,1,22,10.22,162.5,,,,
0,0.3704,0,0,0,34,5.83,85.71,,,,
1,0.5667,0,0,1,34,8.28,223.52,,,,
0,0.6,1,0,0,41,6.16,171.42,,,,
0,0.4194,0,1,1,28,8.45,147.72,,,,
1,0.3929,0,0,0,31,5.74,126.92,,,,
0,0.5625,1,1,1,27,8.78,194.73,,,,
1,0.5484,1,0,1,20,9.46,176.0,,,,
0,0.4545,1,0,0,33,6.5,113.63,,,,
1,0.5758,1,0,0,31,7.94,119.23,,,,
1,0.5758,0,0,0,35,6.08,121.87,,,,
1,0.5455,0,0,0,24,8.45,136.66,,,,
0,0.4839,0,0,1,23,8.53,158.06,,,,
1,0.5278,1,1,1,21,9.21,162.85,,,,
0,0.5135,0,0,0,27,7.85,116.66,,,,
1,0.3889,1,0,0,33,7.26,127.77,,,,
0,0.4595,1,0,1,30,7.26,166.66,,,,
1,0.6216,1,0,1,24,9.46,158.62,,,,
0,0.4865,1,0,1,30,7.18,116.12,,,,
1,0.3684,0,0,1,24,8.45,158.33,,,,
1,0.6053,1,1,1,27,8.78,121.73,,,,
0,0.4872,0,0,0,23,7.26,183.33,,,,
0,0.375,0,0,0,27,6.92,115.38,,,,
0,0.45,0,0,2,29,8.7,226.66,,,,
0,0.5,1,0,0,42,5.91,216.66,,,,
1,0.575,1,0,0,27,6.76,111.11,,,,
0,0.5366,0,0,1,39,6.08,96.15,,,,
0,0.561,1,0,0,43,5.15,154.54,,,,
0,0.4048,1,1,1,35,7.35,140.54,,,,
1,0.4651,0,0,1,29,7.85,165.21,,,,
0,0.3684,0,0,1,30,6.76,169.23,,,,
1,0.5714,0,0,0,28,7.85,159.09,,,,
1,0.4545,1,0,0,30,7.35,120.0,,,,
0,0.4444,2,0,0,44,4.3,86.2,,,,
1,0.5476,0,0,0,33,5.66,136.84,,,,
0,0.5814,1,0,0,34,6.33,89.28,,,,
0,0.5349,1,0,0,37,5.66,113.63,,,,
0,0.5909,0,0,0,40,5.23,105.0,,,,
0,0.5455,1,0,0,28,5.32,95.65,,,,
0,0.4773,0,0,1,28,7.85,153.33,,,,
0,0.4048,1,0,1,31,6.67,102.94,,,,
1,0.449,1,0,1,22,8.61,115.62,,,,
0,0.4889,1,0,1,22,7.69,125.0,,,,
0,0.5333,1,1,1,31,9.12,222.22,,,,
0,0.4186,0,0,0,29,6.08,146.15,,,,
0,0.3333,0,0,0,30,7.26,109.37,,,,
0,0.5435,0,0,0,37,6.59,119.23,,,,
1,0.4318,0,0,0,37,5.49,92.59,,,,
1,0.5745,1,0,1,24,10.47,148.38,,,,
0,0.44,1,0,0,26,7.85,100.0,,,,
1,0.56,1,0,1,36,6.92,154.16,,,,
1,0.5106,1,2,1,17,12.42,220.0,,,,
1,0.4118,0,0,0,30,6.5,160.0,,,,
0,0.5625,0,0,0,31,5.66,100.0,,,,
0,0.5577,1,0,0,35,6,141.17,,,,
